기관명,계약명,계약일,계약금액,계약상대자,키워드
대구소프트웨어마이스터고등학교,[카드]ChatGPT Upgrade(7월분) 구매 - 12일 결제,2025-07-12,86915,HTTPSOPENAI.C,GPT
대구용계초등학교,"(S2B, 카드)2025학년도 생성형AI(챗GPT) 이용료 지출",2025-07-09,2340000,비케이 에듀,GPT
대구소프트웨어마이스터고등학교,[카드]ChatGPT Upgrade (2025년 7월분) 구매 - 7일 결제,2025-07-07,27875,HTTPSOPENAI.C,GPT
대구수창초등학교,2025. 디지털기반 학생 맞춤교육 선도학교 디지털 도구 Chat GPT 구입 추가 비용,2025-07-07,80000,제이로이,GPT
경북여자상업고등학교,보건행정코디네이터과 수업을 위한 ChatGPT Plus 이용권 구입(재구조화),2025-07-03,1280000,S2B(학교장터),GPT
대구황금초등학교,생성형 AI 시스템 구축을 위한 타임리GPT 구입비 지급,2025-07-01,2750000,주식회사 타임리,GPT
효성여자고등학교,AI활용영어교육지원 교육용 프로그램 월간 사용료(ChatGPT),2025-08-30,31277,OPENAI,GPT
포산중학교,(S2B)디지털 선도학교 수업 활동 지원을 위한 교육용 앱(쳇GPT) 연간 사용권 구입,2025-08-25,440000,에듀랩(주),GPT
원화중학교,[EFT] 디지털 선도학교 운영용 쳇 GPT Plus 외 4종 구입비,2025-08-19,2808500,제이로이,GPT
부계중학교,[분교장][카드-8845] 수업 준비 및 활용을 위한 프로그램(chat GPT) 구입,2025-08-01,240000,제이로이,GPT
효성여자고등학교,AI활용영어교육지원 교육용 프로그램 월간 사용료(ChatGPT),2025-09-30,31594,OPENAI,GPT
현풍중학교,2025 현풍중학교 메이커교육사업 챗GPT 사용권 구입비 지급,2025-09-03,200000,가온인테크,GPT
대구과학고등학교,2025 과학영재 창의연구(R&E) 공학분야(17팀) 연구물품(ChatGPT) 구입(s2b,2025-09-01,308000,제이로이,GPT
효성여자고등학교,AI활용영어교육지원 교육용 프로그램 월간 사용료(ChatGPT),2025-10-30,32144,OPENAI,GPT
효성여자고등학교,AI활용영어교육지원 교육용 프로그램 월간 사용료(ChatGPT),2025-11-30,33088,OPENAI,GPT
원화중학교,[EFT] 디지털 선도학교 운영용 챗GPT Plus 구입비,2025-11-28,1400000,제이로이,GPT
범일중학교,[S2B] 2025. 중등 대구미래학교 운영을 위한 ChatGPT 구입,2025-11-13,215000,리프레쉬업,GPT
대구장산초등학교,2025 교육용 SW-AI 교육활동 물품 챗GPT 구입,2025-11-06,432000,제이로이,GPT
범물중학교,2025학년도 메이커교육 실천학교 실습재료( 쳇(chat)GPT 노래하는 무드등 kit 외,2025-11-04,1383000,주식회사 원교재사,GPT
효성여자고등학교,AI활용영어교육지원 교육용 프로그램 월간 사용료(ChatGPT),2025-12-30,32391,OPENAI,GPT
영신중학교,2025학년도 2학기 학년형 수평공동체 운영 물품 구입(챗GPT),2025-12-10,1073000,위드현 에듀테크,GPT
대구동부고등학교,(카8900) 독서 인문 동아리(책GPT 동아리) 활동 우수 학생 상품 구입,2025-12-05,3600,동부한솔서점,GPT
대구한샘초등학교,SW-AI 교육을 위한 Chat GPT 구입대금 지급,2025-12-04,1249980,비케이 에듀,GPT
영신고등학교,[고교 교육력 제고 사업]Chat GPT PLUS(1년) 프로그램 구입,2026-01-29,5184000,엘위드,GPT
현풍고등학교,교과교실제 교사용 교보재(교사용 CHAT GPT 1종) 구입(S2B),2026-01-08,5389200,주식회사 교육의정석,GPT
대구일과학고등학교,SW·AI 교육을 위한학생용 GPT 이용서비스 이용권 구입비,2026-02-24,3300000,상하정보기술,GPT
범일중학교,[S2B] 2026. 중등 대구미래학교 운영을 위한 ChatGPT 구입,2026-04-29,1287000,리프레쉬업,GPT
송현여자중학교,AI디지털활용선도학교 수업용 챗GPT S2B구입,2026-05-29,1710000,아이티존(주),GPT
조일고등학교,(카드)교구비-직업계고 교과교실제 국어과(챗GPT),2026-06-11,432000,제이로이,GPT
북동중학교,"2026학년도 지능형 과학실 구축을 위한 물품 구입(S2B, 맞춤형 AI GPT)",2026-06-05,550000,하민시스템,GPT
천내중학교,(S2B) 정보과 물품(ChatGPT 1개월 이용권) 구입비 지출,2026-06-05,403000,주식회사 레드포인트,GPT
대구매동초등학교,2026년 AI·디지털활용 선도학교 운영을 위한 프로그램(Chat GPT) 구입비 지급(s,2026-07-02,5460000,디스픽트,GPT
대구과학기술고등학교,2023학년도 수업용 및 방과후 활동용 어도비 디자인 프로그램 구입(조달계...,2023-03-16,5060000,(주)바이탈컴,어도비
경북공업고등학교,실험.실습 기자재 확충 다이텍소재디자인과 어도비프로그램 100카피 구입비,2024-07-30,6270000,(주)바이탈컴,어도비
대구일과학고등학교,학생과학탐구올림픽 참여를 위한 환류냉각기 및 어도비클라우드앱계정 ...,2024-08-13,310800,삼일종합교재사,어도비
경명여자중학교,어도비 포토샵 구입,2024-09-22,432000,엔에이치엔케이씨피,어도비
효성초등학교,어도비 크리에이티브 클라우드 구입 (S2B),2025-04-11,420000,제이로이,어도비
경북공업고등학교,2025년 다이텍소재디자인과 실험·실습 기자재 어도비프로그램 100카피 구입비,2025-07-21,6270000,(주)바이탈컴,어도비
대구과학고등학교,어도비 Creative Cloud 연간 사용권 구매,2026-03-24,567600,adobe,어도비
대구팔공중학교,(초) 어도비 크리에이티브 클라우드 구입비 지급(S2B),2026-04-23,490000,(주)에듀에이드,어도비
대구과학고등학교,어도비 아크로뱃 프로 연간 사용권 구입,2026-04-09,316800,adobe,어도비
경북공업고등학교,2026학년도 다이텍소재디자인과 실험·실습 기자재 어도비프로그램 구입,2026-07-29,6270000,(주)바이탈컴,어도비
대구제일고등학교,디지털교과서주간 운영 소모품 구입,2023-12-27,385000,스토리앤드,디지털교과서
대구제일고등학교,디지털교과서주간 운영 학생 식비,2023-12-21,231200,몰타,디지털교과서
대구제일고등학교,디지털교과서주간 운영 학생 식비,2023-12-20,190400,몰타,디지털교과서
대구제일고등학교,디지털교과서주간 운영 학생 식비,2023-12-18,358800,맘스터치 북비산점,디지털교과서
북대구초등학교,2024.초등 AI 디지털교과서 기반 수업혁신 교내 실기 연수 협의회비 지급,2024-09-24,435000,순베이크,디지털교과서
북대구초등학교,2024. 초등 AI 디지털교과서 기반 수업혁신 교내연수 협의회비 지급,2024-09-09,420000,프레쉬과일도시락침산점,디지털교과서
북대구초등학교,2024. 초등 AI 디지털교과서 기반 (영어) 수업혁신 실기 연수 협의회비 지급,2024-11-14,450000,너의과일,디지털교과서
대구동산초등학교,AI디지털교과서 활용 연수 운영학교 소모품(키보드 외 4종) 구입,2024-12-31,4257450,지마켓글로벌 유한책임회사,디지털교과서
대명중학교,2024학년도 AI디지털교과서 활용 운영을 위한 소모품비 지급,2024-12-31,5000000,11번가(주),디지털교과서
성화중학교,2024 AI디지털교과서 활용 연수 운영학교 물품 구입,2024-12-31,4200000,주식회사 토리몰,디지털교과서
경상중학교,[S2B] AI디지털교과서 활용 연수 운영학교 물품 구입(무선키보드),2024-12-31,4550000,좋은날,디지털교과서
대명중학교,2024학년도 AI디지털교과서 활용 운영을 위한 도서 교재 지급,2024-12-31,234000,(주) 교보문고,디지털교과서
성서중학교,AI디지털교과서 활용 소모품 구입비 지급(마이크 헤드셋 외 4종),2024-12-30,7010400,지마켓,디지털교과서
대구제일고등학교,AI디지털교과서 활용 연수 운영학교 물품 구입,2024-12-30,375760,다온웍스,디지털교과서
대구복현초등학교,2024학년도 AI디지털교과서 활용 연수 운영학교 물품 구입(헤드셋),2024-12-30,5865000,세렌픽,디지털교과서
다사고등학교,2024 AI디지털교과서 활용 연수 소모품 구입,2024-12-30,4949900,주식회사 지마켓,디지털교과서
대구복현초등학교,2024학년도 AI디지털교과서 활용 연수 운영학교 물품 구입(미니키보드),2024-12-30,950400,멀티정보,디지털교과서
대구복현초등학교,2024학년도 AI디지털교과서 활용 연수 운영학교 물품 구입,2024-12-30,403200,(주)아이스크림미디어,디지털교과서
와룡고등학교,2024. AI디지털교과서 활용 연수 운영을 위한 물품 (키보드) 인터넷 구매,2024-12-28,1397500,11번가주식회사,디지털교과서
대구외국어고등학교,2024. AI디지털교과서 활용 연수 관련 소모품 구입,2024-12-27,3567500,주식회사 지마켓,디지털교과서
대구월배초등학교,2024. AI디지털교과서 활용을 위한 소모품 구입-블루투스키보드,2024-12-27,1462000,주식회사 블루인텍,디지털교과서
대구월배초등학교,2024. AI디지털교과서 활용 연수 물품 구입-이젤패드,2024-12-27,104000,(주)365오피스,디지털교과서
복현중학교,AI디지털교과서 활용 연수 운영 물품 구입비 지급(카드),2024-12-27,381600,주식회사 지마켓,디지털교과서
성서고등학교,AI 디지털교과서 연수 관련 소모품 구입(헤드셋 등 4종),2024-12-27,3966000,(주)창조시스템,디지털교과서
대구월배초등학교,2024. AI디지털교과서 활용을 위한 소모품 구입-이어셋,2024-12-27,4434500,지마켓글로벌유한책임회사,디지털교과서
대구외국어고등학교,(도서)2024. AI디지털교과서 활용 연수 관련 도서 구입비 지급,2024-12-27,577040,예스이십사주식회사,디지털교과서
와룡중학교,AI디지털교과서 활용 연수 운영학교를 위한 소모품 구입,2024-12-27,64250,"주식회사 지마켓, 옥션",디지털교과서
함지고등학교,AI디지털교과서 활용연수 운영학교 관련 물품 구입(키보드 외 2종),2024-12-26,5003500,11번가주식회사,디지털교과서
대구성당초등학교,[카드]2024 AI 디지털교과서 활용 연수 운영학교 운영 물품 구입 대금지급,2024-12-26,6890050,주식회사 지마켓,디지털교과서
대구서동초등학교,2024. AI디지털교과서 활용 연수 운영학교 사무용품 구입,2024-12-26,110000,케이마켓,디지털교과서
대구서동초등학교,2024. AI디지털교과서 활용 연수 운영학교 소모품 구입,2024-12-26,6999000,골드다이크인터네셔날,디지털교과서
영신초등학교,AI디지털교과서 활용연수 물품 구입비 지급,2024-12-26,348760,우리상사,디지털교과서
대구관남초등학교,(카드)AI디지털교과서 활용 스마트기기 주변기기(키보드 외 3종) 구입비 ...,2024-12-26,1841250,이베이코리아 유한책임회사,디지털교과서
대구관남초등학교,"(카드)AI디지털교과서 활용 스마트기기 주변기기(이어폰, 헤드셋) 구입비 ...",2024-12-26,3138500,이베이코리아 유한책임회사,디지털교과서
와룡고등학교,2024. AI디지털교과서 활용 연수 운영을 위한 물품(헤드셋) 구매,2024-12-26,4191000,공육일오 주식회사,디지털교과서
대구동변초등학교,AI디지털교과서 활용을 위한 소모품(무선키보드 외 3종) 구입비 지급,2024-12-26,7025000,유신테크툴,디지털교과서
대구여자상업고등학교,2024학년도 AI디지털교과서 활용 수업 물품 구입대금 지급(스테플러외),2024-12-24,520000,알파문구(대구중앙점),디지털교과서
원화여자고등학교,[EFT] AI디지털교과서 활용 연수용 다과 구입비,2024-12-24,420000,파나쉬블랑,디지털교과서
대구보건고등학교,[AI디지털교과서활용연수운영학교] AI디지털교과서 활용을 위한 교사연수...,2024-12-24,2000000,주식회사 나컴퍼니,디지털교과서
대구제일고등학교,AI디지털교과서 활용 연수 운영학교 물품 구입,2024-12-24,2403700,(주)디지월드,디지털교과서
대구여자상업고등학교,2024학년도 AI디지털교과서 활용 학생수업용 헤드셋 구입,2024-12-24,6000000,한국멀티텍,디지털교과서
대구동부초등학교,(S2B) AI디지털교과서 활용 연수 및 수업을 위한 물품 (유선 미니키보드 외 ...,2024-12-24,4997000,주)성운에스비,디지털교과서
영신초등학교,AI디지털교과서 활용연수 교재 구입비 지급,2024-12-24,437400,예스이십사주식회사,디지털교과서
경덕여자고등학교,2024. AI디지털교과서 활용 연수 운영학교 운영을 위한 물품(블루투스 키보...,2024-12-24,5000000,(주)상상교육,디지털교과서
대구숙천초등학교,[카드] AI디지털교과서 활용 연수 운영학교 물품 구입,2024-12-23,5001300,주식회사 지마켓,디지털교과서
원화여자고등학교,[EFT] AI디지털교과서 활용 연수용 도서 구입비,2024-12-23,439620,예스이십사주식회사,디지털교과서
경덕여자고등학교,2024. AI디지털교과서 활용 연수 운영학교 운영을 위한 물품 구입비 지급( ...,2024-12-23,660000,(주)알라딘커뮤니케이션,디지털교과서
대구장성초등학교,3-4학년군 디지털교과서 도입에 따른 디지털 수업자료 구입 대금 지급,2024-12-11,1909000,지마켓글로벌 유한책임회사,디지털교과서
대구칠성초등학교,2024. AI디지털교과서 활용 연수 운영학교 물품(수납함) 구입,2025-01-31,587100,"지마켓, 옥션",디지털교과서
대구유가초등학교,2024 AI디지털교과서 활용 연수 운영학교 소모품 구입비 지출(이어폰)(S2B),2025-01-31,30000,에듀몽땅,디지털교과서
대구혜화여자고등학교,2024학년도 AI 디지털교과서 도입 대비 인쇄물 제작비,2025-01-31,300000,한솔기획인쇄,디지털교과서
소선여자중학교,AI디지털교과서 카트 구입,2025-01-31,71800,주식회사 지마켓,디지털교과서
소선여자중학교,AI디지털교과서 이어폰 보관 박스 구입,2025-01-31,114000,주식회사 지마켓,디지털교과서
대구유가초등학교,2024 AI디지털교과서 활용 연수 운영학교 소모품 구입비 지출(S2B),2025-01-31,228000,주식회사 교육의정석,디지털교과서
대구칠성초등학교,2024. AI디지털교과서 활용 연수 운영학교 물품 구입,2025-01-24,6305000,"지마켓, 옥션",디지털교과서
대구범어초등학교,2024. AI디지털교과서 활용 스마트기기 주변 기기 구입비,2025-01-24,5992500,S2B학교장터,디지털교과서
대구숙천초등학교,[카드] AI디지털교과서 활용 연수 운영학교 연수를 위한 물품 구입,2025-01-24,170000,(주)아이스크림미디어,디지털교과서
수성고등학교,(S2B)AI디지털교과서 활용을 위한 물품 구입비 지급,2025-01-23,4961600,태연,디지털교과서
