회계연도,기관명,계약명,계약일,계약금액,계약방법,계약상대자,키워드
2026,보성초등학교,2026학년도 학교 요람 및 교장실 현황판 제작,2026-03-20,1000000,1인수의,모그크리에이티브솔루션즈,(전수)
2026,곽금초등학교,(G2B_조달구매) 학년교실 가구(책상) 구입,2026-03-20,1090000,1인수의,(주)월드퍼니처,(전수)
2026,서귀포산업과학고등학교,4·3평화·인권교육주간 운영 동백꽃 키링 및 자개모빌 제작,2026-03-20,4140000,1인수의,까망돌,(전수)
2026,노형중학교,행정실 및 1학년~3학년 교실 컴퓨터 구입,2026-03-20,5722000,1인수의,제주지방조달청,(전수)
2026,아라초등학교,2026학년도 5학년 평화교실 학급단체티 구입,2026-03-20,2442000,1인수의,주식회사 아이스크림미디어,(전수)
2026,제주여자중학교,2026학년도 1학기 교육과정 연계 도서 구입비 지출,2026-03-20,2038190,1인수의,교보문고,(전수)
2026,한림여자중학교,2026학년도 학교 노후 정보화기기 교체 데스크탑 조달 구입,2026-03-20,14011200,1인수의,제주지방조달청,(전수)
2026,함덕초등학교,(S2B)학습준비물 1분기 구입비 지급,2026-03-20,5651100,1인수의,주식회사 신동아문구,(전수)
2026,외도초등학교,(카드)돌봄교실 3~4월 운영 물품 구입,2026-03-20,4167320,1인수의,(주)아이스크림미디어,(전수)
2026,신엄중학교,정보화기기(데스크톱컴퓨터) 조달요청,2026-03-20,13532680,1인수의,조달청,(전수)
2026,동남초등학교,2026학년도 1학기 학습준비물 구입,2026-03-20,1266380,1인수의,주식회사 신동아문구,(전수)
2026,동홍초등학교,[카드]5학년 학습준비물(이름표클립 화이트보드 외) 구입,2026-03-20,1354780,1인수의,주식회사 아이스크림미디어,(전수)
2026,안덕초등학교,2026학년도 1분기 학습준비물 구입(4-6학년)[유성매직 외],2026-03-20,1500530,1인수의,"인터넷상거래-B(토스페이먼츠)[_D,아이][아이스크림미디어]",(전수)
2026,제주고등학교,(조달)학교 노후 정보화기기 교체를 위한 데스크톱 컴퓨터 구입,2026-03-20,21016800,1인수의,(주)유투,(전수)
2026,물메초등학교,본관 지붕 일부 방수공사,2026-03-20,1342000,1인수의,금진기업 주식회사,(전수)
2026,신제주초등학교,(원인)찾아가는 학교폭력예방 뮤지컬 공연 실시,2026-03-20,2200000,1인수의,주식회사 컬쳐패밀리,(전수)
2026,하귀일초등학교,[카드] 4·3평화·인권교육주간 운영물품(동백꽃 가방걸이 키링 외 13종) 구입,2026-03-20,1630650,1인수의,(주)아이스크림미디어,(전수)
2026,삼화초등학교,(카드원인) 2026학년도 3월 초등돌봄교실 학습물품 구입,2026-03-20,2496270,1인수의,주식회사 아이스크림미디어,(전수)
2026,도남초등학교,[S2B]2026학년도 1분기 학습준비물(모조지 외 133종) 구입,2026-03-20,6445240,1인수의,주식회사 신동아문구,(전수)
2026,도순초등학교,(조달)그린스마트 사업 추진에 따른 특별실 가구 구입,2026-03-20,5262000,1인수의,제주지방조달청,(전수)
2026,도순초등학교,(조달)그린스마트 사업 추진에 따른 특별실(공작실) 가구 구입,2026-03-20,2568000,1인수의,제주지방조달청,(전수)
2026,도순초등학교,그린스마트 사업 추진에 따른 수업준비실 가구(준비물보관함) 구입,2026-03-20,1144000,1인수의,우성가구,(전수)
2026,김녕초등학교,[동복_조달] 학교도서관 교육환경개선에 따른 정보화기기(컴퓨터) 구입,2026-03-20,1456320,1인수의,주식회사 트리엠,(전수)
2026,광양초등학교,(카드) 2026학년도 학교운동부(핸드볼) 핸드볼화 구입비 지출(3/20),2026-03-20,1040000,1인수의,아식스,(전수)
2026,도련초등학교,(카드) 2026학년도 초등돌봄교실 증설에 따른 도서 구입,2026-03-20,1799370,1인수의,제주중앙서적,(전수)
2026,예래초등학교,학교 연못 정비 작업,2026-03-20,1100000,1인수의,녹지조경,(전수)
2026,신창중학교,운동장 스탠드계단 논슬립(미끄럼방지) 설치,2026-03-20,1734000,1인수의,현대유리,(전수)
2026,도련초등학교,(카드) 2026학년도 초등돌봄교실 증설에 따른 비품(냉장고 외) 구입,2026-03-20,1736000,1인수의,롯데하이마트(주) 삼화점,(전수)
2026,도련초등학교,2026학년도 1분기 학습준비물 구입,2026-03-20,8044530,1인수의,주식회사 신동아문구,(전수)
2026,삼성초등학교,정보화기기 소모품 구입,2026-03-20,3226000,1인수의,(주)대성정보기술,(전수)
2026,도평초등학교,[S2B] 2026학년도 초등돌봄 학습자료 구입(한꺼풀 학습지 외 27종),2026-03-20,3427700,1인수의,주식회사 인천문화당,(전수)
2026,한림초등학교,(조달)학습도움실 노후 데스크톱 컴퓨터 교체,2026-03-20,2692000,1인수의,제주지방조달청,(전수)
2026,중문초등학교,2026학년도 1분기 학습준비물 및 학급 정리 용품 구입,2026-03-20,9472710,1인수의,주식회사 신동아문구,(전수)
2026,신광초등학교,2026학년도 유치원 현황판 제작,2026-03-20,1020000,1인수의,건설광고,(전수)
2026,제주중앙초등학교,초등돌봄 학습자료(클래식블럭 외 61종) 구입,2026-03-20,2198580,1인수의,아이꿈터제주점,(전수)
2026,화북초등학교,2026학년도 초등 돌봄 교재 구입,2026-03-20,1246320,1인수의,중앙서적,(전수)
2026,제주중앙초등학교,5학년 학교스포츠클럽 및 평화교실 활동 티셔츠 구입,2026-03-20,1200500,1인수의,(주)티싸게,(전수)
2026,제주중앙초등학교,[G2B] 대형 텔레비전 외 1종 조달 구입,2026-03-20,10070000,1인수의,제주지방조달청,(전수)
2026,남광초등학교,2026학년도 돌봄2반 학습준비물 및 교구 구입,2026-03-20,1496960,1인수의,키움,(전수)
2026,한라중학교,2026학년도 1학년 인성수련활동 위탁용역,2026-03-20,28701500,1인수의,성이시돌젊음의집청소년수련원,(전수)
2026,서귀포여자고등학교,2026학년도 교육과정연계 도서 구입(2학년),2026-03-20,3162360,1인수의,사슴책방,(전수)
2026,신광초등학교,2026학년도 유치원 생일선물 및 도전반찬 선물 구입,2026-03-20,2091000,1인수의,아이꿈터,(전수)
2026,금악초등학교,행정실 프린터 토너 구입,2026-03-20,1040000,1인수의,(주)대성정보기술,(전수)
2026,도순초등학교,2026학년도 1분기 학습준비물 구입,2026-03-20,2568260,1인수의,주식회사 드림,(전수)
2026,동홍초등학교,2026학년도 초등돌봄교실(돌봄7반) 도서 구입,2026-03-20,1105550,1인수의,천지도서,(전수)
2026,오라초등학교,2026학년도 초등돌봄 3월 교육활동재료 및 운영물품 구입비 지급,2026-03-20,1100090,1인수의,주식회사 제주엠알오,(전수)
2026,오라초등학교,2026학년도 초등돌봄 3월 교육활동재료 구입비 지급,2026-03-20,1088220,1인수의,남문서점,(전수)
2026,신제주초등학교,"(원인)정보화기기 소모품(토너, 잉크 등) 구입",2026-03-20,4343000,1인수의,(주)대성정보기술,(전수)
2026,함덕초등학교,함덕초 교실 노후배선기구 교체 전기공사비 지급,2026-03-20,3883000,1인수의,주)천훈전력,(전수)
2026,표선중학교,2026 교육과정연계 도서구입(1차),2026-03-20,2757150,1인수의,북랜드,(전수)
2026,대정초등학교,2026학년도 유치원 도서 구입,2026-03-20,1465020,1인수의,천지도서,(전수)
2026,제주북초등학교,행정실 프린터 토너 및 인쇄기 잉크 구입,2026-03-20,1284400,1인수의,(주)대성정보기술,(전수)
2026,표선고등학교,컴퓨터과학 SW·AI 프로젝트 운영 물품 구입(라떼판다 시그마),2026-03-20,1155000,1인수의,아이씨뱅큐(주),(전수)
2026,동화초등학교,2026학년도 3월 방과후학교(로봇과학) 교재재료 구입,2026-03-20,2068000,1인수의,로봇프라임,(전수)
2026,함덕초등학교,함덕초 도서관 및 2층복도 수리 및 씽크대 하부장 설치비 지급,2026-03-20,3249000,1인수의,주식회사 성현건업,(전수)
2026,한국뷰티고등학교,[G2B](고) 헤어미용 실습재료(통가발 외 7종) 구입,2026-03-20,5693000,1인수의,주식회사 천혜인,(전수)
2026,한라중학교,2026학년도 1학년 인성수련참가 야간안전요원 위탁용역비,2026-03-20,1380000,1인수의,주식회사 리드클럽,(전수)
2026,애월고등학교,2026학년도 미술영재학급 운영 물품 및 수업재료(캔버스 외) 구입,2026-03-20,1294000,1인수의,4B화방,(전수)
2026,제주동초등학교,과학실험실 실험실습재료 구입,2026-03-20,1864200,1인수의,제주교육미디어,(전수)
2026,세화고등학교,과학실 운영 물품 구입(디지털온습도계 외 32종),2026-03-20,1037300,1인수의,미래과학,(전수)
2026,한국뷰티고등학교,(고) 피부미용 실습실 실습 재료(리무버 외 3종) 구입,2026-03-20,2218000,1인수의,그린코스메틱,(전수)
2026,제주중앙여자고등학교,2026학년도 2학년 진로 독서 활동 도서 구입,2026-03-20,5737230,1인수의,아라서점,(전수)
2026,신제주초등학교,(원인)제48회 교육감기 및 회장배 전도종별육상경기대회 참가에 따른 물품 구입 및 훈련비,2026-03-20,1042000,1인수의,스포츠마켓,(전수)
2026,함덕고등학교,2026학년도 고교학점제 운영 프로그램(리로스쿨) 이용료 지급,2026-03-20,1100000,1인수의,주식회사 리로소프트,(전수)
2026,함덕고등학교,2026학년도 과목 선택 이해력 제고를 위한 진로 안내 자료 구입,2026-03-20,2796000,1인수의,(주)나이스북,(전수)
2026,함덕고등학교,체육교과 수업을 위한 배드민턴 용품 구입,2026-03-20,1100000,1인수의,우주스포츠,(전수)
2026,남녕고등학교,음악실 교과 수업 진행용 음향 장비 구입비 지출,2026-03-20,2000000,1인수의,테크디,(전수)
2026,백록초등학교,2026학년도 방과후학교 프로그램 3월 컴퓨터 교재 구입,2026-03-20,3700000,1인수의,사회적협동조합 창의융합인재교육원,(전수)
2026,백록초등학교,2026학년도 방과후학교 프로그램 3월 주산 교재 및 교구 구입,2026-03-20,1121000,1인수의,큰나래 에듀,(전수)
2026,하귀초등학교,2026년 3월 방과후학교 프로그램(로봇과학) 교구 구입,2026-03-20,2183500,1인수의,제주교육미디어,(전수)
2026,조천초등학교,[교래]학교 노후 정보화기기(대형TV) 교체,2026-03-20,1522000,1인수의,제주지방조달청,(전수)
2026,신성여자고등학교,2026학년도 학부모 대상 학교교육활동 설명회자료집 제작,2026-03-20,1650000,1인수의,성민출판사,(전수)
2026,제주중학교,2026학년도 1학년 인성수련활동 실시(버스임대료),2026-03-20,2800000,1인수의,삼다도고속관광(주),(전수)
2026,대정고등학교,실험실습재료 및 실험실 안전용품 구입,2026-03-20,2764000,1인수의,미래과학,(전수)
2026,서귀포중학교,2026학년도 1차 교육과정 연계 도서 구입,2026-03-20,1989270,1인수의,명문서적,(전수)
2026,태흥초등학교,방과후학교 로봇과학 재료 물품 구입,2026-03-20,1034000,1인수의,세솔교육,(전수)
2026,도평초등학교,초등돌봄 운영용품 및 학습자료 구입(모조지 외 52종),2026-03-20,1644080,1인수의,주식회사 신동아문구,(전수)
2026,도순초등학교,그린스마트사업추진에 따른 화장실 비데 설치,2026-03-20,2618000,1인수의,코웨이 주식회사,(전수)
2026,제주제일고등학교,근골격계부담작업 환경 개선 감량기앞 지지대 제작 설치,2026-03-20,1455000,1인수의,우리종합상사,(전수)
2026,세화초등학교,정보화업무 운영에 따른 전자칠판 부품 교체 및 토너 구입,2026-03-20,1100000,1인수의,(주) 대성정보기술,(전수)
2026,백록초등학교,2026학년도 방과후학교 프로그램 3월 큐브 재료 구입,2026-03-20,1711000,1인수의,(주)스쿨케어,(전수)
2026,오현중학교,학생건강체력평가 및 건강체력교실 용품 구입,2026-03-20,1020000,1인수의,위너스포츠,(전수)
2026,제주중앙초등학교,3월 방과후학교 컴퓨터 교재(재료) 구입,2026-03-20,1441150,1인수의,사회적협동조합제주교육나눔,(전수)
2026,제주중앙초등학교,3월 방과후학교 큐브 교재(재료) 구입,2026-03-20,1073000,1인수의,(주)스쿨케어,(전수)
2026,제주중앙초등학교,3월 방과후학교 로봇과학 교재(재료) 구입,2026-03-20,1776500,1인수의,제주교육미디어,(전수)
2026,제주중앙초등학교,3월 방과후학교 과학탐구 교재(재료) 구입,2026-03-20,1008000,1인수의,한라영재교구사,(전수)
2026,중문고등학교,"중문고,도순초,예래초등학교,하원초등학교 육류 종합계약 소액수의",2026-03-20,8537370,2인이상수의,비엔에이치푸드,(전수)
2026,한림항공우주고등학교,"(카드) 2026학년도 한림항공우주고등학교 방과후학교(콘크리트기능사 필기 대비 1,2,3반",2026-03-20,1058400,1인수의,(주)예스24,(전수)
2026,한림항공우주고등학교,(카드) 2026학년도 도시공간건설과 실험실습 재료 구입비 지출(스카이킥 에볼루션),2026-03-20,1380000,1인수의,제주인 드론,(전수)
2026,이도초등학교,3월 방과후학교(탐구실험) 재료 구입,2026-03-20,1080000,1인수의,한라영재교구사,(전수)
2026,이도초등학교,3월 방과후학교(손글씨와 공예) 재료 구입,2026-03-20,1255500,1인수의,제주앤캘리,(전수)
2026,이도초등학교,3월 방과후학교(로봇과학) 재료 구입,2026-03-20,2816000,1인수의,제주교육미디어,(전수)
2026,이도초등학교,2026학년도 도서관 정기간행물 구독,2026-03-20,1006800,1인수의,아라서점,(전수)
2026,영평초등학교,2026학년도 2학년 1분기 학습준비물(아이클레이 외) 구입,2026-03-20,1677210,1인수의,주식회사 신동아문구,(전수)
2026,애월고등학교,진로활동실 씽크대 설치 배관공사,2026-03-20,1430000,1인수의,온세누수탐지공사,(전수)
2026,조천중학교,정보화 기기 수리 및 운영 물품비 지급,2026-03-20,1070000,1인수의,드림오에이,(전수)
2026,한림항공우주고등학교,2026학년도 도시공간건설과 실험실습 재료 구입(드론 프레임 외),2026-03-20,1500000,1인수의,스카이 클라우드,(전수)
2026,중문고등학교,2026년 4월 중문고등학교 과일(일반) 식재료 견적요청,2026-03-20,4654700,2인이상수의,미주유통,(전수)
2026,신광초등학교,"5,6학년 진로검사지 구입",2026-03-19,1279500,1인수의,제주교재사,(전수)
2026,서귀포여자고등학교,서귀포여고 4월 친환경부식류 식재료 구입(중식),2026-03-19,15240850,1인수의,느영나영영농조합법인,(전수)
2026,제주중앙중학교,제주중앙중학교 2026학년도 4월 식재료(친환경식품류) 구입,2026-03-19,27790850,1인수의,느영나영영농조합법인,(전수)
2026,한림고등학교,한림고등학교 4월 중식용 식재료(과일류) 구입,2026-03-19,4963000,1인수의,미주청과 유통센터,(전수)
2026,영평초등학교,2026학년도 5학년 1분기 학습준비물(모조지 외) 구입,2026-03-19,1722590,1인수의,주식회사 신동아문구,(전수)
2026,제주중학교,2026학년도 1학기 전문적학습공동체 교구 구입,2026-03-19,1237210,1인수의,주식회사신동아문구,(전수)
2026,남원중학교,(조달)진로활동실 전자칠판 구입,2026-03-19,4972000,1인수의,제주지방조달청,(전수)
2026,노형중학교,1학년 모다들엉 프로그램 운영 물품 구입(실리콘양면테이프 외 7종),2026-03-19,1545000,1인수의,올레오피스,(전수)
2026,아라초등학교,2학년 학급운영 물품(허쌤의 학습보드판 외 23종) 구입(1차),2026-03-19,1186840,1인수의,주식회사 아이스크림미디어,(전수)
2026,신광초등학교,2026학년도 유치원 교구 구입(꼬리빗 외 8종),2026-03-19,1810700,1인수의,신동아문구 시청점,(전수)
2026,신광초등학교,2026학년도 학습준비물 선정위원회 회의 개최 결과에 따른 3월 학습준비물 구입,2026-03-19,2646830,1인수의,주식회사 신동아문구,(전수)
2026,인화초등학교,(카드)유치원 3월 교육활동 준비물 구입(수수께끼 외),2026-03-19,1718930,1인수의,이케이(키드키즈몰),(전수)
2026,동홍초등학교,"[카드]2026학년도 2,4,6학년 1인 1악기 물품(리듬악기 외 1종) 구입",2026-03-19,1486600,1인수의,주식회사 아이스크림미디어,(전수)
2026,대정서초등학교,2026학년도 유치원 제주 4.3평화 인권교육 운영 물품 구입(4.3티셔츠만들기),2026-03-19,1242000,1인수의,인아트,(전수)
2026,대정서초등학교,(G2B)2026학년도 노후 정보화기기(영상기기) 교체 사업에 따른 과학실 전자칠판 조달,2026-03-19,4004000,1인수의,제주지방조달청,(전수)
2026,표선중학교,[G2B] 수영장 데스크톱 교체,2026-03-19,1177600,1인수의,(주)유투,(전수)
2026,신제주초등학교,(카드원인)신제주오케스트라 악기 소모품 구입,2026-03-19,1119000,1인수의,예담인악기사,(전수)
2026,신제주초등학교,(카드원인)2026년 4학년 집단프로그램 운영에 따른 검사지 구입,2026-03-19,1080000,1인수의,(주)어세스타,(전수)
2026,일도초등학교,[조달] 2026학년도 노후 정보화기기(컴퓨터) 구입,2026-03-19,2640000,1인수의,제주지방조달청,(전수)
2026,신촌초등학교,[카드] 특수학급 비품(식기건조기 외 1종) 구입비 지급,2026-03-19,1509000,1인수의,롯데하이마트(주) 이도점,(전수)
2026,제주서초등학교,[S2B]유치원 원형책상 및 의자 구입,2026-03-19,3842000,1인수의,(주)파랑새교구,(전수)
2026,김녕초등학교,[동복_조달] 2026학년도 노후 정보화기기 교체 지원에 따른 데스크톱 컴퓨터 구입,2026-03-19,1424140,1인수의,주식회사 트리엠,(전수)
2026,해안초등학교,(유치원) 3월 학습준비물 구입,2026-03-19,1269860,1인수의,올레오피스,(전수)
2026,세화고등학교,2026학년도 세화고등학교 교육과정 연계 도서 구입,2026-03-19,8971830,1인수의,아라서점,(전수)
2026,함덕초등학교,[조달](유치원) 신발장 구입비 지급,2026-03-19,1080000,1인수의,제주지방조달청,(전수)
2026,제주영지학교,(카드) 전공과 학생 실습용 원두 구입,2026-03-19,1080000,1인수의,로바인,(전수)
2026,수원초등학교,(G2B)교무실 데스크톱 컴퓨터 구입,2026-03-19,1353260,1인수의,제주지방조달청,(전수)
2026,장전초등학교,2026학년도 1분기 학습준비물 구입,2026-03-19,2443930,1인수의,주식회사 신동아문구,(전수)
2026,제주중앙초등학교,[G2B] 증설 특수학급 교육환경개선 비품(데스크톱컴퓨터) 조달 구입,2026-03-19,1406500,1인수의,제주지방조달청,(전수)
2026,이도초등학교,2026학년도 1분기 학습준비물 구입,2026-03-19,10483720,1인수의,주식회사 신동아문구,(전수)
2026,서귀포초등학교,(조달)정보화기기(데스크톱컴퓨터) 구입,2026-03-19,9662100,1인수의,제주지방조달청,(전수)
2026,평대초등학교,2026학년도 1학기 학습준비물 구입,2026-03-19,1050500,1인수의,주식회사 신동아문구,(전수)
2026,도순초등학교,그린스마트 사업에 따른 학생용 타공게시판 구매,2026-03-19,2640000,1인수의,중앙교재상사,(전수)
2026,제주중학교,본 교무실 복사기 노후로 교체,2026-03-19,2673000,1인수의,주식회사 트리엠,(전수)
2026,영주고등학교,(S2B)2026학년도 예술교과 운영에 따른 악기 구입(재작성),2026-03-19,4000000,1인수의,오뮤직,(전수)
2026,오라초등학교,유치원 교육활동 물품 및 방과후과정 운영용품 구입비 지급,2026-03-19,2055400,1인수의,제주보육사,(전수)
2026,아라초등학교,학사 운영을 위한 복사용지(A4) 구입,2026-03-19,1500000,1인수의,제주특별자치도장애인생산품판매시설,(전수)
2026,광양초등학교,(S2B)3-4학년 AI 디지털 교육자료(수학) 구독,2026-03-19,2684000,1인수의,(주)비상교육,(전수)
2026,제주여자고등학교,체육관 및 본관 복도 조명 수리,2026-03-19,6064300,1인수의,(주)금경전력,(전수)
2026,서귀포고등학교,축구부 훈련 및 대회 출전을 위한 축구공 구입,2026-03-19,2000000,1인수의,진 스포츠,(전수)
2026,삼성초등학교,2026학년도 같은 책 읽고 생각 나누기 도서 구입,2026-03-19,6141420,1인수의,아라서점,(전수)
2026,서귀서초등학교,(S2B)2026학년도 1분기 학습준비물 구입,2026-03-19,3026000,1인수의,오피스디포서귀포점주식회사,(전수)
2026,제주여자고등학교,체육관 천장 릴테크 수리,2026-03-19,3110000,1인수의,신영전기공사,(전수)
2026,도순초등학교,"그린스마트사업에 따른 각 교실 창문 에칭시트, 출입문 띠지, 계단 표찰 설치",2026-03-19,2093000,1인수의,주식회사바나나아이디씨,(전수)
2026,우도중학교,2026학년도 꿈그리안 비품 구입(TV 이동식 거치대 외 1종),2026-03-19,1100000,1인수의,제주비투비 주식회사,(전수)
2026,물메초등학교,시설 안전 안내표지판 교체,2026-03-19,2145000,1인수의,동화기획,(전수)
2026,일도초등학교,[조달]2026학년도 노후 정보화기기 텔레비젼 구입,2026-03-19,4729000,1인수의,제주지방조달청,(전수)
2026,표선고등학교,2026학년도 3학년 1학기 탐구 연계 진로 독서 프로그램 운영 도서 구입(&apos;0년,2026-03-19,2176830,1인수의,북랜드,(전수)
2026,한라중학교,"2026학년도 1학기 1,2,3 학년 미술 수업 재료 구입",2026-03-19,3115700,1인수의,4B화방,(전수)
2026,한천초등학교,학교 상수도 누수 탐지 및 누수 배관 수리비 지급,2026-03-19,2700000,1인수의,한길누수,(전수)
2026,남녕고등학교,2026학년도 과학중점교육활동을 위한 DBPIA 사용료 지출,2026-03-19,1170000,1인수의,(주)누리미디어,(전수)
2026,외도초등학교,3월 선택형 방과후 프로그램 교재교구 구입(로봇과학),2026-03-19,4136000,1인수의,로봇프라임,(전수)
2026,하도초등학교,학교스포츠클럽 운영을 위한 물품 구입,2026-03-19,1505000,1인수의,스포츠마켓,(전수)
2026,도남초등학교,유치원 방과후과정 활동재료(노리랑과학 2단계 외 3종) 구입,2026-03-19,1080000,1인수의,제주아라교육,(전수)
2026,신광초등학교,2026학년도 방과후학교 프로그램(로봇제작) 재료 및 교재 구입(3월),2026-03-19,1880000,1인수의,로봇프라임,(전수)
2026,의귀초등학교,2026학년도 &lt;한 학기 한 권 읽기&gt; 수업 연계 프로그램 운영 도서 구입,2026-03-19,1290600,1인수의,명문서적,(전수)
2026,한라초등학교,과학실험재료 구입,2026-03-19,3114700,1인수의,제주교육미디어,(전수)
2026,아라초등학교,2026학년도 3월 방과후학교 항공과학 교재교구 구입,2026-03-19,1450000,1인수의,제이플,(전수)
2026,아라초등학교,2026학년도 3월 방과후학교 클레이종이접기 교재교구 구입,2026-03-19,1312500,1인수의,종이문화재단 제주아라지부,(전수)
2026,아라초등학교,2026학년도 3월 방과후학교 큐브 교재교구 구입,2026-03-19,1073000,1인수의,(주)스쿨케어,(전수)
2026,아라초등학교,2026학년도 3월 방과후학교 창의과학 교재교구 구입,2026-03-19,1260000,1인수의,한라영재교구사,(전수)
2026,백록초등학교,2026학년도 방과후학교 프로그램 3월 3D모델 재료 구입,2026-03-19,3663000,1인수의,싼타쓰,(전수)
2026,백록초등학교,2026학년도 방과후학교 프로그램 3월 과학탐구 교구 구입,2026-03-19,1416000,1인수의,한라영재교구사,(전수)
2026,광령초등학교,돌봄교실 운영물품 구입비,2026-03-19,1511780,1인수의,주식회사 신동아문구,(전수)
2026,제주중앙초등학교,유치원 완두콩 놀이데이(내이름쿠키만들기) 활동재료 구입,2026-03-19,1219000,1인수의,아트앤베이크,(전수)
2026,제주여자중학교,학생 화장실 점보롤 화장지외 1종 구입비 지출,2026-03-19,3120000,1인수의,주식회사 혼디,(전수)
2026,하귀일초등학교,초등돌봄교실 학습물품(화신 732가위 외 35종) 구입,2026-03-19,3044360,1인수의,올레오피스,(전수)
2026,하귀일초등학교,초등돌봄교실 도서(말이야 와 친구들 1 외 60종) 구입,2026-03-19,1486170,1인수의,가람도서,(전수)
2026,제주동중학교,2학년 교무실 복합기 토너 구입,2026-03-19,1320000,1인수의,(주)엠비에스,(전수)
2026,외도초등학교,학교 화단 식재용 꽃묘종 구입,2026-03-19,2400000,1인수의,수원꽃육묘장,(전수)
2026,신광초등학교,체육 수업 교구 구입 및 학교운동부 기구 수리,2026-03-19,1940000,1인수의,스포츠마켓,(전수)
2026,아라중학교,체육 및 학교스포츠클럽 수업 물품(티볼공외 4종) 구입,2026-03-19,1570000,1인수의,우주스포츠,(전수)
2026,제주제일고등학교,2학년 희망대로2.0 북적북적 프로그램 운영 도서 구입(존 롤스 정의론 외),2026-03-19,6429600,1인수의,영주교육,(전수)
2026,대정중학교,2026학년도 1학년 진로인성수련 운영 경비 지급,2026-03-19,6222000,1인수의,성이시돌젊음의집청소년수련원,(전수)
2026,제주북초등학교,1학년 3반 교실 바닥 교체,2026-03-19,3784000,1인수의,세은하우징,(전수)
2026,외도초등학교,체육 시설 수리 및 축구부 훈련 물품 구입,2026-03-19,1365000,1인수의,스포츠마켓,(전수)
2026,백록초등학교,2026학년도 방과후학교 프로그램 3월 로봇과학 교구 구입,2026-03-19,4324000,1인수의,로봇프라임,(전수)
2026,제주서초등학교,6학년 온책읽기 도서 구입,2026-03-19,2381490,1인수의,문예서점,(전수)
2026,제주중앙여자고등학교,2026학년도 학교교육활동설명회 및 학부모총회에 따른 자료집 제작,2026-03-19,1600000,1인수의,디자인파트너,(전수)
2026,제주제일중학교,특수학급 환경개선 비품 및 물품 구입,2026-03-19,2854400,1인수의,빅스타컴퍼니,(전수)
2026,위미중학교,기술가정교과 실습수업용 재료 구입,2026-03-19,2000000,1인수의,표선사러가쇼핑,(전수)
2026,오름중학교,꿈오름도서관 정기간행물 구독,2026-03-19,1257800,1인수의,마크누리,(전수)
2026,삼성초등학교,2026학년도 교실 환경용 물품 구입,2026-03-19,2400000,1인수의,주식회사 신동아문구,(전수)
2026,도순초등학교,2026학년도 3월 과학실습재료 구입,2026-03-19,1338600,1인수의,제주교육미디어,(전수)
2026,새서귀초등학교,초등돌봄 운영 학습 준비물(전통민화도 외 48종) 구입,2026-03-19,1297000,1인수의,(주)아이스크림미디어,(전수)
2026,삼성여자고등학교,음악 교과 악기 (폴더블 피아노) 구입,2026-03-19,1399000,1인수의,스마트에듀,(전수)
2026,제주동초등학교,2026학년도 3월 방과후학교 프로그램별 교구 구입_로봇큐보반,2026-03-19,1798500,1인수의,제주교육미디어,(전수)
2026,제주동초등학교,"2026학년도 3월 방과후학교 프로그램별 교재 구입_놀이영어, 생활영어반",2026-03-19,2166400,1인수의,잉글리쉬플러스북,(전수)
2026,제주동초등학교,2026학년도 3월 방과후학교 프로그램별 교재 구입_과학탐구반,2026-03-19,1382850,1인수의,고사이언스,(전수)
2026,아라초등학교,2학년 학습준비물(아이클레이 살구색 외 12종) 구입,2026-03-19,1923380,1인수의,주식회사 신동아문구,(전수)
2026,우도중학교,2026학년도 유치원 신학기 물품 구입,2026-03-19,1083560,1인수의,아이꿈터,(전수)
2026,표선고등학교,컴퓨터과학 SW·AI 프로젝트 운영 물품 구입(라즈베리파이 AI HAT 외 13종),2026-03-19,1668510,1인수의,(주)엔티렉스,(전수)
2026,제주중앙중학교,"복사기수리, 학년교무실 토너카트리지구입",2026-03-19,1789000,1인수의,(주)대성정보기술,(전수)
2026,제주중앙중학교,2026학년도 1학년 미술 재료 구입,2026-03-19,1103000,1인수의,4B화방,(전수)
2026,세화초등학교,외국어 학습 자료 구입,2026-03-19,1000000,1인수의,(주)리틀팍스,(전수)
2026,하도초등학교,2026학년도 1학기 과학교구 및 실험재료 구입,2026-03-19,2034500,1인수의,제주교육미디어,(전수)
2026,도리초등학교,2026학년도 과학 실험재료(수수깡 등) 구입,2026-03-19,1317550,1인수의,제주교육미디어,(전수)
2026,도리초등학교,CCTV 선로 공사,2026-03-19,1760000,1인수의,주식회사엘지정보기술,(전수)
2026,장전초등학교,민원발생으로 인한 긴급 수목 전정,2026-03-19,2640000,1인수의,제주늘푸른잔디조경(주),(전수)
2026,토평초등학교,2026학년도 특수학급 방과후학교 레고 교구 구입,2026-03-19,1455200,1인수의,M.SCIENCE,(전수)
2026,한림항공우주고등학교,2026학년도 정밀기계과 실험실습재료 구입(노트북거치대 외),2026-03-19,1990400,1인수의,신파워텍,(전수)
2026,서귀북초등학교,"1,4학년 건강검진비 지급",2026-03-18,2903840,1인수의,서귀포 열린병원,(전수)
2026,대정고등학교,2026년 4월 대정고등학교 석식 식재료(친환경류) 구입,2026-03-18,2700560,1인수의,참맑은영농조합법인,(전수)
2026,영평초등학교,2026학년도 4월 영평초등학교 식재료(쌀 및 친환경식품류) 구입,2026-03-18,17267950,1인수의,생드르영농조합법인,(전수)
