계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
-f7ec518ac793,물품,2024. 교육용 S/W(스쿨마스터 2025) 구입,2025-02-05,100000,경상남도교육청 외간초등학교,외간초등학교,파프리카,9111030,초등학교,경상남도,
-3bbac8e3d648,물품,2025. 소프트웨어 및 정보화기기 유지보수물품 구입(스쿨마스터),2025-01-06,100000,경상남도교육청 삽량초등학교,삽량초등학교,스쿨마스터,9151012,초등학교,경상남도,
-5b3885d652c7,물품,(청암) 2025학년도 업무용 프로그램(스쿨마스터) 구입,2024-12-26,30000,경상남도교육청 묵계초등학교,묵계초등학교,파프리카,9181010,초등학교,경상남도,
-78d6a1e0029d,물품,2025학년도 스쿨마스터 프로그램 1년 사용권 구입 경비 지출,2024-12-13,100000,경상남도교육청 교동초등학교,교동초등학교,파프리카,9022016,초등학교,경상남도,
-d015ae41691b,물품,업무용 소프트웨어 구입(스쿨마스터 2025),2024-12-02,100000,경상남도교육청 반성초등학교,반성초등학교,스쿨마스터,9051022,초등학교,경상남도,
-43a83719cbcc,물품,2026학년도 교육용 소프트웨어(스쿨마스터) 구입,2026-02-23,100000,경상남도교육청 도산초등학교,도산초등학교,파프리카,,,경상남도,
-effe43a127d2,물품,[카드]교육과정 운영을 위한 소프트웨어(스쿨마스터) 구입,2026-02-20,50000,경상남도교육청 구만초등학교,구만초등학교,파프리카,9161007,초등학교,경상남도,
-4016b2e1cc65,물품,2026학년도 교육과정 편성 지원 프로그램(스쿨마스터) 구입,2026-02-19,100000,경상남도교육청 좌삼초등학교,좌삼초등학교,파프리카,9151030,초등학교,경상남도,
-ac3a4c0610c6,물품,2026학년도 스쿨마스터 프로그램 구입비 지급,2026-02-19,100000,경상남도교육청 어곡초등학교,어곡초등학교,파프리카,9151023,초등학교,경상남도,
-2f0610187e40,물품,2025. 교육용 S/W 구입(스쿨마스터),2026-02-11,100000,경상남도교육청 외간초등학교,외간초등학교,파프리카,9111030,초등학교,경상남도,
-2b2f81877137,물품,2026. 교육과정 운영을 위한 스쿨마스터 프로그램 구입,2026-02-06,100000,경상남도교육청 아라초등학교,아라초등학교,파프리카,9131012,초등학교,경상남도,
-1bde382e4d0a,물품,교육용 SW(스쿨마스터) 구입비 지급,2026-01-13,231000,경상남도교육청 문선초등학교,문선초등학교,파프리카,9081015,초등학교,경상남도,
-0dce2efdf635,물품,디지털선도_디지털 업무 운영을 위한 스쿨마스터 프로그램 구입,2025-12-12,132000,경상남도교육청 용현초등학교,용현초등학교,파프리카,9081027,초등학교,경상남도,
-74bfd6ff6ad3,물품,2026학년도 업무용 소프트웨어(스쿨마스터) 사용료 지급,2025-12-10,100000,경상남도교육청 신안초등학교,신안초등학교,파프리카,,,경상남도,
-ee31191fbdaf,물품,교육과정 소프트웨어(스쿨마스터) 구입비 지출,2025-04-11,143000,경상남도교육청 웅동초등학교,웅동초등학교,파프리카,9022081,초등학교,경상남도,
-b8321dbb9499,물품,2025. 스쿨마스터 프로그램 구입비 지급,2025-04-08,100000,경상남도교육청 길곡초등학교,길곡초등학교,파프리카,9141009,초등학교,경상남도,
-1ac417592bd3,물품,교육과정운영 및 평가 지원 프로그램(스쿨마스터) 사용권 구입,2025-03-19,100000,경상남도교육청 생초초등학교,생초초등학교,파프리카,9191014,초등학교,경상남도,
-17aca64cc4ea,물품,2025. 스쿨마스터 프로그램 이용료 지급,2025-03-17,275000,경상남도교육청 김해활천초등학교,김해활천초등학교,파프리카,9091023,초등학교,경상남도,
-98525c3a366b,물품,2025학년도 교육과정 스쿨마스터 프로그램 구입,2025-03-14,121000,경상남도교육청 서창초등학교,서창초등학교,파프리카,9151015,초등학교,경상남도,
-0d227e05df08,물품,2025학년도 교수학습SW(스쿨마스터) 구입,2025-03-13,40000,경상남도교육청 신천초등학교,신천초등학교,파프리카(Paprika),9191016,초등학교,경상남도,
-3eaca430b5b5,물품,2025.교육과정 운영프로그램(스쿨마스터) 구입,2025-03-12,209000,경상남도교육청 경운초등학교,경운초등학교,파프리카,9091006,초등학교,경상남도,
-566eeff5b269,물품,2025년도 업무용 소프트웨어(스쿨마스터) 사용료 지출,2025-03-11,100000,경상남도교육청 신안초등학교,신안초등학교,파프리카,,,경상남도,
-154bc27a6bf2,물품,2025.교육과정 편성 보조 프로그램(스쿨마스터) 라이센스 구입,2025-03-11,165000,경상남도교육청 광려초등학교,광려초등학교,파프리카,9022015,초등학교,경상남도,
-929db7ab32fa,물품,2025학년도 교육과정 편성을 위한 스쿨마스터 프로그램 구입비 지출(카드),2025-03-10,40000,경상남도교육청 산내남명초등학교,산내남명초등학교,스쿨마스터,9101013,초등학교,경상남도,
-1d44c743b842,물품,2025. 교육용 소프트웨어(스쿨마스터) 사용료 지급,2025-03-05,440000,경상남도교육청 가촌초등학교,가촌초등학교,파프리카(Paprika),9151149,초등학교,경상남도,
-9eedb34aa71e,물품,교육용 소프트웨어(스쿨마스터 2025) 구입,2025-03-05,440000,경상남도교육청 충무공초등학교,충무공초등학교,스쿨마스터,9051150,초등학교,경상남도,
-e4af492ddf92,물품,[카드] 2025. 학교 및 학년 교육과정 편성 프로그램(스쿨마스터) 구입,2025-03-05,440000,경상남도교육청 증산초등학교,증산초등학교,스쿨마스터,9151124,초등학교,경상남도,
-7bc1fdc412d8,물품,교육과정 운영을 위한 스쿨마스터 사용료,2025-03-05,100000,경상남도교육청 용현초등학교,용현초등학교,파프리카,9081027,초등학교,경상남도,
-b5c45cf4a83b,물품,스쿨마스터 SW 구입,2025-03-04,100000,경상남도교육청 영천초등학교,영천초등학교,스쿨마스터,9151024,초등학교,경상남도,
-c7c4869072f7,물품,2026. 교육과정 운영 프로그램(스쿨마스터) 구입,2026-04-01,50000,경상남도교육청 산내초등학교,산내초등학교,파프리카,9101014,초등학교,경상남도,
-102bd958634d,물품,교육과정 운영 지원 프로그램(스쿨마스터) 구입,2026-03-31,100000,경상남도교육청 이반성초등학교,이반성초등학교,스쿨마스터,9051036,초등학교,경상남도,
-aa4a932605e2,물품,2026학년도 스쿨마스터 프로그램 이용료 구입비 지출,2026-03-24,154000,경상남도교육청 양산초등학교,양산초등학교,스쿨마스터,9151021,초등학교,경상남도,
-e96956b368dc,물품,2026학년도 스쿨마스터 프로그램 이용료 지출,2026-03-18,220000,경상남도교육청 함양초등학교,함양초등학교,스쿨마스터,9201017,초등학교,경상남도,
-3e315438989c,물품,2026학년도 교육용 소프트웨어(스쿨마스터) 구입비 지급,2026-03-17,50000,경상남도교육청 길곡초등학교,길곡초등학교,파프리카,9141009,초등학교,경상남도,
-56ea2112e2f9,물품,스쿨마스터 프로그램 구입비 지급,2026-03-16,100000,경상남도교육청 용연초등학교,용연초등학교,파프리카,9151026,초등학교,경상남도,
-abbdac3f7346,물품,스쿨마스터2026 프로그램 구입,2026-03-13,100000,경상남도교육청 중앙초등학교,중앙초등학교,파프리카,9131017,초등학교,경상남도,
-217caa104ed9,물품,2026. 스쿨마스터 사용료 지급 건의,2026-03-13,143000,경상남도교육청 무학초등학교,무학초등학교,파프리카,9022039,초등학교,경상남도,
-1ff2e27530fb,물품,2026학년도 스쿨마스터 프로그램 구입,2026-03-12,100000,경상남도교육청 곤양초등학교,곤양초등학교,파프리카(Paprika),9081008,초등학교,경상남도,
-1cc75afd2e70,물품,"2026, 교육과정 소프트웨어(스쿨마스터) 구입비 지출",2026-03-11,132000,경상남도교육청 웅동초등학교,웅동초등학교,파프리카,9022081,초등학교,경상남도,
-a7ef8b602772,물품,[카드]교육과정 편성을 위한 프로그램(스쿨마스터2026) 구입비 지급,2026-03-10,100000,경상남도교육청 영산초등학교,영산초등학교,파프리카(Paprika),9141018,초등학교,경상남도,
