회계연도,기관명,계약방법,계약명,계약일,계약금액,계약상대자,키워드
2024,경혜여자고등학교,1인수의,경혜여자고등학교 냉난방개선사업 전기 공사비 지급,2024-05-27,78551000,천호전력주식회사,(전수)
2024,과정초등학교,1인수의,[학교장터] 2024학년도 4-6학년 문화예술체험활동 (지클리아트) 체험비,2024-05-27,5850000,제이지클리,(전수)
2024,강동유치원,1인수의,(S2B) 유치원 연구학교 관련 환경구성비 지출,2024-05-27,1320000,몬드리안디자인,(전수)
2024,화정초등학교,1인수의,냉난방기 종합세척 실시,2024-05-27,2200000,세진TEC,(전수)
2024,효림초등학교,1인수의,2024학년도 책마중의 달 독서체험행사 북아트 운영비 지급,2024-05-27,3442000,지음 그림책연구소,(전수)
2024,분포고등학교,2인이상수의,"2024년 6월 분포고 농수공잡곡, 김치류 포함 구매 계약",2024-05-27,43279000,더나눔,(전수)
2024,부산혜성학교,1인수의,2024학년도 1학기 전자도서 구입,2024-05-27,1500000,(주) 교보문고,(전수)
2024,분포고등학교,1인수의,화장실 화변기 교체 사업 설계 용역비 지출(학교장터),2024-05-27,1930000,시아 건축사사무소,(전수)
2024,브니엘여자고등학교,1인수의,[원인행위]2024년도 하반기 제3종시설물 정기및 정밀 안전점검용역비 지급(특),2024-05-27,16552460,비엔에스건설(주),(전수)
2024,브니엘여자고등학교,1인수의,[원인행위]제3종시설물 안전점검용역비 지급(특),2024-05-27,3452000,비엔에스건설(주),(전수)
2024,사동초등학교,1인수의,6월 유치원 학습준비물 구입비 지급(1차),2024-05-27,1049610,이케이주식회사,(전수)
2024,사상고등학교,1인수의,2024학년도 1학년 학교생활기록부 증명사진 촬영 및 인화비 납부,2024-05-27,1435500,조광사진실,(전수)
2024,사상고등학교,1인수의,2024학년도 3학년 수능원서용 사진 촬영 및 인화비 납부,2024-05-27,1430000,조광사진실,(전수)
2024,부산전자공업고등학교,1인수의,2024년 5월 2차 기계자동차과 실험 실습재료 구입비 지출,2024-05-27,3990000,동기상사,(전수)
2024,부산항공고등학교,2인이상수의,2024년 6월 부산항공고등학교 농수공잡곡 구입,2024-05-27,37081060,이&수,(전수)
2024,부산혜원학교,1인수의,2024학년도 전자도서 구입,2024-05-27,1999080,(주) 교보문고,(전수)
2024,부산혜원학교,2인이상수의,"부산혜원학교 2024년 6월 축산물A(소, 돼지) 구매",2024-05-27,1048900,세화푸드,(전수)
2024,부산체육고등학교,1인수의,2024년 상반기 제3종시설물 정기점검 용역 실시,2024-05-27,2420000,범창종합건설(주),(전수)
2024,부전초등학교,2인이상수의,"2024년 6월 부전초등학교 육류(소,돼지) 소액수의",2024-05-27,2001740,인화축산,(전수)
2024,부흥고등학교,2인이상수의,2024년 6월 부흥고등학교 공산품 소액수의 계약,2024-05-27,44583500,일미종합식품,(전수)
2024,부흥고등학교,2인이상수의,2024년 6월 부흥고등학교 농수잡 소액수의 계약,2024-05-27,25165450,부일푸드,(전수)
2024,부산진초등학교,1인수의,보살핌늘봄교실 신규구축비(비품 및 교구구입) 지출,2024-05-27,2556740,"이베이코리아 유한책임회사(지마켓,옥션)",(전수)
2024,부흥고등학교,1인수의,2024년 6월 부흥고등학교 친환경농산물 구입,2024-05-27,1536000,기장군친환경농산물급식지원센타,(전수)
2024,부산진유치원,1인수의,2024학년도 유치원 교실 TV 구입,2024-05-27,2538000,부산지방조달청,(전수)
2024,부흥초등학교,1인수의,3학년 탄소중립활동 물품 구입비 집행,2024-05-27,1430000,(주)아이스크림미디어,(전수)
2024,부흥초등학교,1인수의,전기교반국솥 구입비 집행,2024-05-27,18700000,아미인터내셔널,(전수)
2024,부산진여자고등학교,1인수의,교과교실 학습자료 복사용 복사용지 및 미색지구입,2024-05-27,1922000,(주)투유,(전수)
2024,부산진고등학교,2인이상수의,부산진고등학교 6월 육류 소액수의,2024-05-27,5126400,하람푸드,(전수)
2024,부산진고등학교,2인이상수의,부산진고등학교 6월 농수공김쌀잡곡 소액수의,2024-05-27,52652900,대저푸드,(전수)
2024,부산중앙여자중학교,1인수의,2024학년도 한가람 도서실 제1차 신간 도서 구입 대금 지출,2024-05-27,4315050,건국서점,(전수)
2024,부산혜원학교,2인이상수의,"부산혜원학교2024년 6월 축산물B(닭, 오리) 구매",2024-05-27,1186400,골든 미트,(전수)
2024,부산장안고등학교,1인수의,(S2B)2024학년도 제1차 신간도서 구입,2024-05-27,3943800,행복서점,(전수)
2024,부산은애학교,1인수의,2024학년도 장애학생체력회복프로그램 물품 구입,2024-05-27,1407500,문구샘(부산문구),(전수)
2024,부산예술중학교,1인수의,계단실 전열 선로 및 전등 보수 전기 공사 대금,2024-05-27,5300000,(주)한빛이노텍,(전수)
2024,동백중학교,1인수의,2024학년도 감성채움 해운대 예감플러스 예술체험활동 실시,2024-05-27,2500000,후브라스 콰이어,(전수)
2024,동상초등학교,1인수의,2024년 6~7월 동상초 친환경농산물 구매계약,2024-05-27,2040680,금정구친환경농산물급식지원센터,(전수)
2024,동래원예고등학교,1인수의,(원인)교무실 및 학년부 연구실 비품(소파외 1종) 구입비 지급(S2B),2024-05-27,1692000,경남가구시스템,(전수)
2024,동래원예고등학교,1인수의,(원인)그린스마트스쿨 완공에 따른 CCTV 등 정보화기기 이전 설치비 지급(S2B),2024-05-27,2225000,매직정보시스템,(전수)
2024,대천리중학교,1인수의,2024학년도 학부모상담실 추가 시설 공사,2024-05-27,3000000,(주) 에디스,(전수)
2024,동백중학교,2인이상수의,"2024년 6월 동백중학교 농,공,잡 소액수의",2024-05-27,41065450,행운유통,(전수)
2024,동백중학교,2인이상수의,2024년 6월 동백중학교 수산물 소액수의,2024-05-27,1375000,부경수산(주),(전수)
2024,동래원예고등학교,1인수의,(원인)수목전정 작업비 지급(S2B),2024-05-27,2882000,원예상담,(전수)
2024,덕성초등학교,1인수의,(학교장터)2024학년도 상반기 도서 구입,2024-05-27,6902280,마곤달애카,(전수)
2024,동백중학교,2인이상수의,"2024년 6월 동백중학교 육류(소,돼지) 소액수의",2024-05-27,1546700,주식회사 새롬식품,(전수)
2024,대진전자통신고등학교,1인수의,대진전자통신고등학교 6월 부산지역쌀 식재료 견적요청,2024-05-27,2400000,가락농협미곡종합처리장,(전수)
2024,대진전자통신고등학교,1인수의,2024년 냉난방기 세척,2024-05-27,8590400,(주)에이스크리닝,(전수)
2024,대진전자통신고등학교,1인수의,대진전자통신고등학교 6월 김치류 식재료 견적요청,2024-05-27,1380500,(주)원정푸드,(전수)
2024,동백중학교,1인수의,2024년 6월 동백중학교 친환경 식재료 구매,2024-05-27,1920000,기장군친환경농산물급식지원센타,(전수)
2024,대청중학교,1인수의,2024 대청 가족공감 체육대회 프로그램 업체 계약,2024-05-27,3500000,엘로이기획,(전수)
2024,대진전자통신고등학교,1인수의,2024학년도 실험실습재료 구매 (2차),2024-05-27,5025000,굿윌기프트,(전수)
2024,대진전자통신고등학교,1인수의,2024학년도 1학기 전자도서 구매,2024-05-27,2583360,(주) 교보문고,(전수)
2024,대저초등학교,1인수의,2024학년도 학교도서관 1학기 도서 추가 구입,2024-05-27,4095900,대성서점,(전수)
2024,동성초등학교,1인수의,2024학년도 경제교육체험프로그램 온누리 상품권 구입,2024-05-27,1190000,부산은행,(전수)
2024,동의고등학교,1인수의,테니스장 보수공사 그물망펜스 및 출입문 구입비 지출,2024-05-27,19412000,대지이앤씨산업 주식회사,(전수)
2024,동신초등학교,2인이상수의,2024년 6월 동신초등학교 축산물(소·돼지) 소액수의,2024-05-27,2975600,경성유통,(전수)
2024,동신초등학교,1인수의,2024년 6월 동신초등학교 친환경농산물 식재료,2024-05-27,4899800,강서구친환경농산물급식지원센터,(전수)
2024,동래초등학교,1인수의,목공실 입구 전동 셔터 교체 건,2024-05-27,4243800,동일건축,(전수)
2024,대양고등학교,1인수의,2024 제59회 경상북도 전국기능경기대회(IT네트워크시스템) 대비 훈련 재료 구입비 지출,2024-05-27,1061500,아이티워크,(전수)
2024,동원초등학교,1인수의,2024년 6월 동원초등학교 친환경농산물 식재료 구입,2024-05-27,3873700,금정구친환경농산물급식지원센터,(전수)
2024,동원초등학교,1인수의,2024년 6월 동원초등학교 축산물(소돼지) 구입 소액수의,2024-05-27,3880500,(주)성우식품,(전수)
2024,대동중학교,1인수의,"2024학년도 1,3학년 사진 대금 지급",2024-05-27,2568500,허리웃포토,(전수)
2024,덕두초등학교,1인수의,2024학년도 문화예술체험활동 공연비 지출-s2b,2024-05-27,2380000,레브 엔터테인먼트,(전수)
2024,대동중학교,1인수의,2024학년도 야구부 전국중학야구선수권대회 관련 관외 버스 임대료 지급,2024-05-27,2280000,춘하추동관광협동조합,(전수)
2024,덕명여자중학교,1인수의,2024학년도 음악 수업을 위한 악기 구입의 건,2024-05-27,1635000,호시미(Hosimi),(전수)
2024,동양초등학교,2인이상수의,6월 동양초등학교 농수공산품 소액수의 계약,2024-05-27,11528470,(주)원대유통,(전수)
2024,동양초등학교,2인이상수의,"6월 동양초등학교 축산물A(소,돼지) 소액수의 계약",2024-05-27,2451750,뉴일우돈,(전수)
2024,동양초등학교,2인이상수의,"6월 동양초등학교 축산물B(닭,오리) 소액수의 계약",2024-05-27,1564250,주식회사 진금,(전수)
2024,동양초등학교,1인수의,6월 동양초등학교 친환경 식재료 계약,2024-05-27,1356900,금정구친환경농산물급식지원센터,(전수)
2024,동신초등학교,2인이상수의,2024년 6월 동신초등학교 농수공산품 소액수의,2024-05-27,17879000,대성FOOD,(전수)
2024,동신초등학교,2인이상수의,2024년 6월 동신초등학교 가금류(닭·오리) 소액수의,2024-05-27,2340200,(주)다온푸드,(전수)
2024,동래원예고등학교,1인수의,(원인) 2024학년도 1학년 식품가공과 학생 실습복 구입비 지출,2024-05-27,1501500,용특수복국제의류,(전수)
2024,대덕여자고등학교,2인이상수의,6월 대덕여자고등학교 축산류 소액수의,2024-05-27,4274100,아이와축산,(전수)
2024,동수영중학교,1인수의,배드민턴 및 피구 유니폼 구입(우수학교 스포츠클럽 교육장배 참여 학생용),2024-05-27,1005000,부산 배드민턴 라켓전문점(남구점),(전수)
2024,동신중학교,1인수의,2024학년도 1학년 현장체험학습(수련활동) 식사비 지출,2024-05-27,3150000,제이앤제이 본점(아르피나),(전수)
2024,동의고등학교,1인수의,테니스장 보수공사 인조잔디 구입비 지출,2024-05-27,23940000,넥스포텍 주식회사,(전수)
2024,대청중학교,1인수의,배움터 지킴이실 계단 및 난관설치,2024-05-27,1287000,선진기업,(전수)
2024,일광초등학교,1인수의,(S2B)식생활관 소모품 구입,2024-05-27,1415600,삼일통상,(전수)
2024,월내초등학교,1인수의,2024년 6월 월내초등학교 잡곡및친환경농산물 식재료 구매 계약,2024-05-27,3802210,기장군친환경농산물급식지원센타,(전수)
2024,주례여자중학교,1인수의,2024학년도 1차 도서관 신간 도서 구입비 지급,2024-05-27,4487040,강아지똥,(전수)
2024,일광유치원,2인이상수의,"2024년 6월 일광유치원,해빛유치원 육류 종합계약",2024-05-27,1124060,(주)남영축산,(전수)
2024,장림초등학교,1인수의,장림초등학교 2024년 6월 친환경농산물 식재료 계약,2024-05-27,4044600,강서구친환경농산물급식지원센터,(전수)
2024,장림초등학교,1인수의,장림초등학교 2024년 6월 가락쌀 식재료 계약,2024-05-27,2064000,가락농협미곡종합처리장,(전수)
2024,장림여자중학교,1인수의,장림여자중학교 친환경농산물 식재료 견적요청,2024-05-27,2698000,강서구친환경농산물급식지원센터,(전수)
2024,중현초등학교,1인수의,2024학년도 2분기 학습준비물 구입,2024-05-27,2078220,문구샘(부산문구),(전수)
2024,장평중학교,1인수의,2024학년도 교과교실제 수업용 마이크 구입비 지급(S2B),2024-05-27,2643000,나이스쿨,(전수)
2024,인지중학교,1인수의,학부모상담실 구축 등 CCTV 설치공사 실시,2024-05-27,5848970,지앤텍,(전수)
2024,정관고등학교,1인수의,[S2B]정관고등학교 제9회 개교기념일 물품 구입,2024-05-27,5800000,주식회사 판촉사랑,(전수)
2024,일광유치원,2인이상수의,"2024년 6월 일광유치원,해빛유치원 농산물, 수산물, 가공식품, 김치류, 곡류, 우유류 종합계약",2024-05-27,8290630,서혁푸드시스템,(전수)
2024,운산초등학교,2인이상수의,2024년 6월 운산초등학교 가금류 식재료 구매 계약,2024-05-27,1459900,아라푸드,(전수)
2024,우암초등학교,2인이상수의,2024년 6월 우암초등학교 가금류 소액수의 계약,2024-05-27,1537780,더나은식품,(전수)
2024,좌산초등학교,1인수의,"2024학년도 6학년 글로벌빌리지 체험학습 경비(교육비, 중식비) 지출",2024-05-27,3242950,(주)부산글로벌빌리지,(전수)
2024,재송초등학교,2인이상수의,6월 재송초등학교 농수공잡 소액수의,2024-05-27,19298400,예담식품,(전수)
2024,재송초등학교,2인이상수의,"6월 재송초등학교 육류(소,돼지) 소액수의",2024-05-27,2438430,해주유통,(전수)
