계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
S2B-202412039895092,물품,LG 엘지 스탠바이미 프라이빗 스마트 스크린 무선 스탠드 모니터 TV,2024-12-11,3520000,예일여자고등학교,예일여자고등학교,,7010219,고등학교,서울특별시,
S2B-202412039894942,물품,삼성 스마트 SHS 스테레오 PC 헤드셋 화이트,2024-12-03,402250,서울금양초등학교,서울금양초등학교,,7061059,초등학교,서울특별시,
S2B-202412039894645,물품,아이스크림 스탠딩 자석클립 화이트보드 A4 세로형 외 3종,2024-12-03,80790,서울연가초등학교,서울연가초등학교,,7031148,초등학교,서울특별시,
S2B-202412039894363,물품,(신규할인) 패들렛 스쿨 백팩 1년 (기본 10유저) Padlet,2024-12-03,2400000,서울청량초등학교,서울청량초등학교,,7021116,초등학교,서울특별시,
S2B-202412039894206,물품,알툴즈통합팩 초중고 전체 사용 라이선스 1YR(연간계약),2024-12-03,399300,창덕여자중학교,창덕여자중학교,,7061116,중학교,서울특별시,
S2B-202412039894174,물품,삼성 갤럭시북4프로 울트라7 노트북 컴퓨터PC 16인치 WIN11 외 1종,2024-12-04,4396000,서울연은초등학교,서울연은초등학교,,7031151,초등학교,서울특별시,
S2B-202412039894173,물품,삼성 갤럭시북4프로 울트라7 노트북 컴퓨터PC 16인치 WIN11 외 1종,2024-12-03,1858000,서울연은초등학교,서울연은초등학교,,7031151,초등학교,서울특별시,
S2B-202412039894036,물품,2025학년도 학생건강체력평가 측정 물품 구입(제자리멀리뛰기측정기),2024-12-13,4400000,서초고등학교,서초고등학교,,7010087,고등학교,서울특별시,
S2B-202412039893674,물품,패들렛 플래티넘,2024-12-03,179000,영서중학교,영서중학교,,7041189,중학교,서울특별시,
S2B-202412039893366,물품,전자칠판 OPS PC,2024-12-03,2600000,가락고등학교,가락고등학교,,7010057,고등학교,서울특별시,
S2B-202412039893059,물품,마이크로비트 지니어스 키트 전용교재 세트(마이크로비트 V2.2 포함) 외 2종,2024-12-05,32700,청담고등학교,청담고등학교,,7010112,고등학교,서울특별시,
S2B-202412039893058,물품,마이크로비트 지니어스 키트 전용교재 세트(마이크로비트 V2.2 포함) 외 2종,2024-12-03,100000,청담고등학교,청담고등학교,,7010112,고등학교,서울특별시,
