학교,시도,도메인,링크문구,링크URL
충현고등학교,경기,pipc.kr,개인정보보호인식주간.jpg,https://pipc.kr
충현고등학교,경기,www.dbpia.co.kr,DBpia.jpg,http://www.dbpia.co.kr
충현고등학교,경기,www.airkorea.or.kr,배너_03.png,https://www.airkorea.or.kr/web/
충현고등학교,경기,read365.edunet.net,도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%B6%A9%ED%98%84%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=J10&amp;neisCode=J100000820
충현초등학교,경기,www.goegm.kr,회원가입,https://www.goegm.kr/chunghyun-e/sb/sbscrb/insertSbscrbInfo01.do
충현초등학교,경기,read365.edunet.net,도서관 자료검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%B6%A9%ED%98%84%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=J10&amp;neisCode=J100005739
충현초등학교,경기,www.sportsg1.or.kr,인터넷경기실적증명서발급.jpg,http://www.sportsG1.or.kr
충현초등학교,경기,www.textbook114.com,교과서민원바로처리센터.jpg,http://www.textbook114.com/
충현초등학교,경기,www.greeninet.or.kr,그린아이넷.jpg,http://www.greeninet.or.kr/
충현초등학교,경기,www.energy.or.kr,한국에너지관리공단.png,https://www.energy.or.kr/
충현초등학교,경기,jinhak.goedu.kr,경기도진로진학지원센터.gif,http://jinhak.goedu.kr/
충현초등학교,경기,survey.panel.co.kr,e23b4bb5be76a012911f0775badca6c4.jpg,https://survey.panel.co.kr/Team/BS/80129/login.asp
충현초등학교,경기,www.toctocmath.kr,6900b5245ddac330004ae1eabc7ab746.png,https://www.toctocmath.kr/
충현초등학교,경기,www.airkorea.or.kr,배너_03.png,https://www.airkorea.or.kr/web/
치동고등학교,경기,read365.edunet.net,도서검색.png,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%B9%98%EB%8F%99%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=J10&amp;neisCode=J100007863
치동고등학교,경기,www.dbpia.co.kr,DBpia_학술.jpg,http://www.dbpia.co.kr
치동고등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
치동고등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
치동중학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
치동중학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
치동중학교,경기,www.hi1318.or.kr,청소년상담복지.jpg,https://www.hi1318.or.kr/base/main/view
치동중학교,경기,www.goehs.kr,지원청.gif,https://www.goehs.kr/home/index.do
치동중학교,경기,www.schoolhealth.kr,생명존중.jpg,https://www.schoolhealth.kr/
치동중학교,경기,doran.edunet.net,도란도란.jpg,https://doran.edunet.net/main/mainForm.do
치동중학교,경기,www.youthlabor.co.kr,근로권익센터.jpg,https://www.youthlabor.co.kr/
치동중학교,경기,www.gbuspb.kr,교통비지원.jpg,https://www.gbuspb.kr/userMain.do
치동중학교,경기,mydatasafe.kr,개인정보보호.jpg,https://mydatasafe.kr/
치동초등학교,경기,read365.edunet.net,도서자료검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%B9%98%EB%8F%99%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=J10&amp;neisCode=J100007263
치동초등학교,경기,www.readinggate.com,리딩게이트,https://www.readinggate.com/
치동초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
치동초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
탄천초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/
탄천초등학교,경기,www.stopbullying.re.kr,학부모 소식지.jpg,https://www.stopbullying.re.kr/board?menuId=MENU00449
탄천초등학교,경기,read365.edunet.net,독서로.jpg,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=탄천초등학교&amp;provCode=J10&amp;neisCode=J100002273
탄천초등학교,경기,tanchun.readinggate.com,영어도서관.jpg,https://tanchun.readinggate.com/Main/Index
탄천초등학교,경기,tanchunes.dkyobobook.co.kr,탄천초 배너.jpg,https://tanchunes.dkyobobook.co.kr
태광고등학교,경기,gyobok.ptjahwal.or.kr,,https://gyobok.ptjahwal.or.kr/inventory/
태광고등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/bbs/2/view/55
태성초등학교,경기,www.goegh.kr,회원가입,https://www.goegh.kr/taesung2017-e/sb/sbscrb/insertSbscrbInfo01.do
태안초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
태안초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
태장초등학교,경기,www.goesw.kr,회원가입,https://www.goesw.kr/taejang-e/sb/sbscrb/insertSbscrbInfo01.do
퇴계원초등학교,경기,www.goegn.kr,물놀이 안전수칙,https://www.goegn.kr/upload/goegn/cntntsFile/2026/06/C8D44B0F-6A2B-981C-457B-413A65E5F6F3.png
퇴계원초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
퇴계원초등학교,경기,www.crezone.net,1405052540.jpg,http://www.crezone.net/
퇴계원초등학교,경기,www.sportsg1.or.kr,1464135915.jpg,http://www.sportsg1.or.kr/
파주송화초등학교,경기,www.goepj.kr,회원가입,https://www.goepj.kr/shw-e/sb/sbscrb/insertSbscrbInfo01.do
파주송화초등학교,경기,read365.edunet.net,파주송화도서관 도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%ED%8C%8C%EC%A3%BC%EC%86%A1%ED%99%94%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=J10&amp;neisCode=J100003920
파주송화초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
파주송화초등학교,경기,schoolaw.lawinfo.or.kr,스쿨로 배너.jpg,http://schoolaw.lawinfo.or.kr/
파주송화초등학교,경기,www.ebs.co.kr,ebs.jpg,http://www.ebs.co.kr/
팔곡초등학교,경기,www.goeas.kr,회원가입,https://www.goeas.kr/palgok-e/sb/sbscrb/insertSbscrbInfo01.do
팔곡초등학교,경기,read365.edunet.net,우리학교 도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=팔곡초등학교&provCode=J10&neisCode=J100005270
팔곡초등학교,경기,www.ebsi.co.kr,EBSi 바로가기,https://www.ebsi.co.kr/ebs/pot/poti/main.ebs
팔탄초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
팔탄초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
팔탄초등학교대방분교장,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
팔탄초등학교대방분교장,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
평내초등학교,경기,www.goegn.kr,회원가입,https://www.goegn.kr/pyongnae-e/sb/sbscrb/insertSbscrbInfo01.do
평내초등학교,경기,www.ekape.or.kr,축산물 맘편한서비스,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1328300412&amp;mcode=241810&amp;cate=241817
평내초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
평내초등학교,경기,schoolaw.lawinfo.or.kr,스쿨로 배너.jpg,http://schoolaw.lawinfo.or.kr/
평동초등학교,경기,www.goegn.kr,회원가입,https://www.goegn.kr/pyeongdong-e/sb/sbscrb/insertSbscrbInfo01.do
평동초등학교,경기,read365.edunet.net,도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%ED%8F%89%EB%8F%99%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=J10&amp;neisCode=J100005029
평동초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
평동초등학교,경기,nsmart.koedu.co.kr,1. 배너이미지(144x36) nsmart.koedu.co.kr.jpg,https://nsmart.koedu.co.kr/
평동초등학교,경기,www.edunet4u.net,1301876670.jpg,http://www.edunet4u.net/
평택마이스터고등학교,경기,gyobok.ptjahwal.or.kr,,https://gyobok.ptjahwal.or.kr/inventory/
평택마이스터고등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/bbs/2/view/55
평택모산초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/bbs/2/view/55
평택모산초등학교,경기,ptmosan-e.readinggate.com,RG배너이미지5-1,https://ptmosan-e.readinggate.com/
평택연화초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/bbs/2/view/55
평택연화초등학교,경기,read365.edunet.net,독서로,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=평택연화초등학교&amp;provCode=J10&amp;neisCode=J100008063
평택영신초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/bbs/2/view/55
포승중학교,경기,gyobok.ptjahwal.or.kr,,https://gyobok.ptjahwal.or.kr/inventory/
포승중학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/bbs/2/view/55
푸른솔중학교,경기,www.gpoe.kr,회원가입,https://www.gpoe.kr/pureunsol-m/sb/sbscrb/insertSbscrbInfo01.do
푸른솔중학교,경기,www.ebsi.co.kr,EBSi 바로가기,https://www.ebsi.co.kr/ebs/pot/poti/main.ebs
푸른중학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
푸른중학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
푸른초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
푸른초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
풍산고등학교,경기,www.goegh.kr,회원가입,https://www.goegh.kr/poongsan-h/sb/sbscrb/insertSbscrbInfo01.do
풍산고등학교,경기,www.adiga.kr,대입,https://www.adiga.kr/man/inf/mainView.do?menuId=PCMANINF1000
풍생고등학교,경기,www.xn--299av9hf4ncwb543b.kr,풍생인터넷신문,http://www.xn--299av9hf4ncwb543b.kr/
풍생고등학교,경기,ps.riroschool.kr,풍생리로스쿨,https://ps.riroschool.kr/
풍생고등학교,경기,www.dbpia.co.kr,,https://www.dbpia.co.kr/
필봉초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
필봉초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
하길고등학교,경기,www.ekape.or.kr,이력번호조회하기,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=3668300015
하길고등학교,경기,myhagil.mycafe24.com,banner_cos.gif,http://myhagil.mycafe24.com/cos
하길고등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
하길고등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
하길중학교,경기,www.ekape.or.kr,축산물등급판정서비스,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1438300028
하길중학교,경기,read365.edunet.net,독서로.JPG,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=하길중학교&amp;provCode=J10&amp;neisCode=J100006155
하길중학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
하길중학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
하길초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
하길초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
하길초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
하남중학교,경기,www.goegh.kr,회원가입,https://www.goegh.kr/hanam-m/sb/sbscrb/insertSbscrbInfo01.do
하남중학교,경기,hanam-m.readinggate.com,RG배너이미지4-2.png,https://hanam-m.readinggate.com
하남중학교,경기,www.goemec.kr,미디어.jpg,https://www.goemec.kr
하남중학교,경기,read365.edunet.net,독서로 배너.png,https://read365.edunet.net/
하늘꿈중고등학교,경기,www.heavenlydream.org,ENGLISH,https://www.heavenlydream.org/
하늘꿈중고등학교,경기,mrmweb.hsit.co.kr,바로 후원하기,https://mrmweb.hsit.co.kr/v2/Member/MemberJoin.aspx?action=join&server=QFj/Ft73mCZfjBcOeCUUkQ==
하늘꿈중고등학교,경기,www.hub4u.or.kr,,http://www.hub4u.or.kr/main.do
하늘꿈중고등학교,경기,educomasia.org,,http://educomasia.org
하늘꿈중고등학교,경기,www.handong.edu,,http://www.handong.edu/kor/
하늘꿈중고등학교(중),경기,www.heavenlydream.org,ENGLISH,https://www.heavenlydream.org/
하늘꿈중고등학교(중),경기,mrmweb.hsit.co.kr,바로 후원하기,https://mrmweb.hsit.co.kr/v2/Member/MemberJoin.aspx?action=join&server=QFj/Ft73mCZfjBcOeCUUkQ==
하늘꿈중고등학교(중),경기,www.hub4u.or.kr,,http://www.hub4u.or.kr/main.do
하늘꿈중고등학교(중),경기,educomasia.org,,http://educomasia.org
하늘꿈중고등학교(중),경기,www.handong.edu,,http://www.handong.edu/kor/
하성초등학교,경기,www.gpoe.kr,회원가입,https://www.gpoe.kr/hasung-e/sb/sbscrb/insertSbscrbInfo01.do
하성초등학교,경기,www.ebsi.co.kr,EBSi 바로가기,https://www.ebsi.co.kr/ebs/pot/poti/main.ebs
하안남초등학교,경기,www.goegm.kr,회원가입,https://www.goegm.kr/haannam-e/sb/sbscrb/insertSbscrbInfo01.do
하안남초등학교,경기,dtbook.edunet.net,dtbook.png,https://dtbook.edunet.net/
하안남초등학교,경기,www.ebse.co.kr,ebs_english.jpg,https://www.ebse.co.kr/apps/main/main.do
하안남초등학교,경기,www.kyci.or.kr,helpcall.jpg,https://www.kyci.or.kr/
하안남초등학교,경기,danopy.kr,ca8fe730d39b87d5fce17b15eec286b5.bmp,http://danopy.kr/
하안남초등학교,경기,www.youthlabor.co.kr,청소년근로권익센터.jpg,http://www.youthlabor.co.kr
하안남초등학교,경기,www.crezone.net,fc6fc01163e32e1c95f6c63359da796a.jpg,https://www.crezone.net/
하안남초등학교,경기,www.toctocmath.kr,6900b5245ddac330004ae1eabc7ab746.png,https://www.toctocmath.kr/
하안남초등학교,경기,www.gov.kr,정부24.png,https://www.gov.kr/portal/main
하안남초등학교,경기,www.ebs.co.kr,ebs.jpg,https://www.ebs.co.kr/
하안남초등학교,경기,www.edunet4u.net,edunet.jpg,http://www.edunet4u.net/
하안남초등학교,경기,www.iapc.or.kr,iapc.png,https://www.iapc.or.kr/
하안남초등학교,경기,www.airkorea.or.kr,배너_03.png,https://www.airkorea.or.kr/web/
하안초등학교,경기,www.goegm.kr,회원가입,https://www.goegm.kr/haan-e/sb/sbscrb/insertSbscrbInfo01.do
하안초등학교,경기,read365.edunet.net,전자도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=하안초등학교&amp;provCode=J10&amp;neisCode=J100001220
하안초등학교,경기,www.hi1318.or.kr,82cd9b2bf8c8d7ee0eba5c19ace8b19a.jpg,http://www.hi1318.or.kr/
하안초등학교,경기,www.sportsg1.or.kr,bd11435ed513b7d9380b493f53af98ca.jpg,http://www.sportsg1.or.kr/
하안초등학교,경기,www.crezone.net,fc6fc01163e32e1c95f6c63359da796a.jpg,http://www.crezone.net/main
하안초등학교,경기,www.textbook114.com,826c10f9ffdb7adbbf040ad80f8ca03a.jpg,https://www.textbook114.com/index.jsp
하안초등학교,경기,www.greeninet.or.kr,그린 i-net.jpg,http://www.greeninet.or.kr/
하안초등학교,경기,www.kdream.or.kr,꿈드림.jpg,http://www.kdream.or.kr
하안초등학교,경기,www.airkorea.or.kr,배너_03.png,https://www.airkorea.or.kr/web/
학동초등학교,경기,read365.edunet.net,,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=학동초등학교&amp;provCode=J10&amp;neisCode=J100005412
학동초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
학동초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
한국외식과학고등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/bbs/2/list
한국외식과학고등학교,경기,www.goedy.kr,성희롱·성폭력 신고센터.png,https://www.goedy.kr/goedy/cm/cntnts/cntntsView.do?mi=13375&amp;cntntsId=2680
한국외식과학고등학교,경기,read365.edunet.net,도서검색 배너.png,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=한국외식과학고등학교&amp;provCode=J10&amp;neisCode=J100000517
한국조리과학고등학교,경기,www.goesh.kr,회원가입,https://www.goesh.kr/kcas-h/sb/sbscrb/insertSbscrbInfo01.do
한국조리과학고등학교,경기,www.band.us,네이버 밴드(예비 한조고),https://www.band.us/n/aca4bb28Kad1P
한국조리과학고등학교,경기,band.us,한국조리과학고 공식 입학밴드,https://band.us/n/aca4bb28Kad1P
한국조리과학고등학교,경기,www.goedu.kr,교육용 클라우드 지원시스템이용안내,https://www.goedu.kr/
한국조리과학고등학교,경기,www.ebsi.co.kr,EBSi 바로가기,https://www.ebsi.co.kr/ebs/pot/poti/main.ebs
한내초등학교,경기,www.goeic.kr,회원가입,https://www.goeic.kr/hannae/sb/sbscrb/insertSbscrbInfo01.do
한내초등학교,경기,www.ekape.or.kr,축산물 이력 번호 조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1268305106
한류초등학교,경기,www.goegy.kr,회원가입,https://www.goegy.kr/hanryu-e/sb/sbscrb/insertSbscrbInfo01.do?sbscrbCtx=hanryu-e
한류초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
한류초등학교,경기,eeis.schoolkeepa.or.kr,교육환경정보시스템.png,https://eeis.schoolkeepa.or.kr/
한마음초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
한마음초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
한민고등학교,경기,hanmin.riroschool.kr,리로스쿨,https://hanmin.riroschool.kr/
한민고등학교,경기,www.dbpia.co.kr,논문 검색DBpia,http://www.dbpia.co.kr/
한민고등학교,경기,school.nitroeye.co.kr,이메일무단수집거부,http://school.nitroeye.co.kr/ewut_new/html/popup/mail_reject.htm
한민고등학교,경기,read365.edunet.net,"독서로의 배너, 새창열림",https://read365.edunet.net/
한백고등학교,경기,read365.edunet.net,,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%ED%95%9C%EB%B0%B1%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=J10&amp;neisCode=J100006811
한백고등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
한백고등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
한백중학교,경기,read365.edunet.net,도서관 자료 검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%ED%95%9C%EB%B0%B1%EC%A4%91%ED%95%99%EA%B5%90&amp;provCode=J10&amp;neisCode=J100006934
한백중학교,경기,www.schoolhealth.kr,생명존중.jpg,https://www.schoolhealth.kr/
한백중학교,경기,www.lifeline.or.kr,생명의 전화.jpg,https://www.lifeline.or.kr/
한백중학교,경기,doran.edunet.net,도란도란.jpg,https://doran.edunet.net/main/mainForm.do
한백중학교,경기,if-blog.tistory.com,교육급여.jpg,https://if-blog.tistory.com/5138
한백중학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
한백중학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
한백초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
한백초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
한별중학교,경기,www.goegn.kr,회원가입,https://www.goegn.kr/hanbyeol-m/sb/sbscrb/insertSbscrbInfo01.do
한별중학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
한별중학교,경기,www.edunet4u.net,1301876670.jpg,http://www.edunet4u.net/
한솔고등학교,경기,read365.edunet.net,한솔도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%ED%95%9C%EC%86%94%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90&provCode=J10&neisCode=J100000858
한솔고등학교,경기,intra.nitroeye.co.kr,이메일무단수집거부,http://intra.nitroeye.co.kr/ewut_new/html/popup/mail_reject.htm
한솔고등학교,경기,hansolgo.cafe24.com,http://hansolgo.cafe24.com/cos,http://hansolgo.cafe24.com/cos
한솔고등학교,경기,hansolhs.dkyobobook.co.kr,한솔고 스쿨북스,https://hansolhs.dkyobobook.co.kr
한솔고등학교,경기,bit.ly,성희롱 성폭력 신고센터,http://bit.ly/2FAOjfZ
한솔고등학교,경기,www.kdream.or.kr,청소년지원센터 꿈드림,http://www.kdream.or.kr/
한솔고등학교,경기,www.dbpia.co.kr,디비피아,http://www.dbpia.co.kr/
한솔고등학교,경기,www.greeninet.or.kr,청소년인터넷안전망,http://www.greeninet.or.kr/
한솔고등학교,경기,www.textbook114.com,교과서민원바로처리센터,http://www.textbook114.com/
한솔고등학교,경기,www.hi1318.or.kr,경기도청소년상담복지센터,http://www.hi1318.or.kr
한솔고등학교,경기,www.snyouth.or.kr,성남청소년상담복지센터,https://www.snyouth.or.kr/sn1388/index.do
한솔고등학교,경기,www.youthlabor.co.kr,청소년근로권익센터,http://www.youthlabor.co.kr/
한솔고등학교,경기,onschool.edunet.net,학교온,http://onschool.edunet.net
한솔고등학교,경기,mobile.nitroeye.co.kr,mobile 알림장,http://mobile.nitroeye.co.kr/
한우리학교,경기,www.ebs.co.kr,EBS,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
한우리학교,경기,www.edunet.net,에듀넷,http://www.edunet.net/nedu/main/mainForm.do
한울초등학교,경기,read365.edunet.net,독서로_DLS.png,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%ED%95%9C%EC%9A%B8%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=J10&amp;neisCode=J100005651
한울초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
한울초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
한율초등학교,경기,www.ekape.or.kr,교육지원,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2648300024
