계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL,태그
2023020632520,물품,지능형 과학실 VR 물품 구입 계약,2023-02-28,18000000,연평초중고등학교,연평초중고등학교,주식회사 메이커스테크놀로지,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023220B60A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,VR/XR 장비
2023020633392,물품,논산대건중고등학교 전자칠판 외 7종 구매,2023-02-28,489765000,충청남도교육청 논산대건고등학교,논산대건고등학교,(주)테크커넥트,8140085,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023220B674_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023030070110,물품,[긴급]세명컴퓨터고/2022학년도 인공지능고등학교 실습환경개선 기자재 확충 공고(컴퓨터),2023-03-03,55068600,서울특별시교육청 세명컴퓨터고등학교,세명컴퓨터고등학교,주식회사 윈스커뮤니티,7010537,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202302084D2_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023030070116,물품,[긴급]세명컴퓨터고-2022학년도 인공지능고등학교 실습환경개선 기자재 확충 계약(모니터),2023-02-28,16300000,서울특별시교육청 세명컴퓨터고등학교,세명컴퓨터고등학교,좋은친구들,7010537,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230208504_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023030073487,물품,2023학년도 e알리미(스마트공지시스템) 서비스 이용,2023-03-06,1584000,경기도교육청 한봄고등학교,한봄고등학교,주식회사 이웃닷컴,7531327,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023030080D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,e알리미
2023030078818,물품,호원초 2023학년도 e-알리미(소프트웨어) 서비스 구매 계약,2023-03-01,1980000,경기도안양교육청 호원초등학교,호원초등학교,주식회사 이웃닷컴,7569050,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230300DC1_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,SW·플랫폼(제품명 미상)
2023030081700,물품,2023학년도 통진고등학교 가정통신문 발송을 위한 e알리미 서비스 사용 계약,2023-03-03,1584000,경기도교육청 통진고등학교,통진고등학교,주식회사 이웃닷컴,7530661,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230301119_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,e알리미
2023030082761,물품,서령고등학교 태블릿컴퓨터(iOS) 및 구성품 구매,2023-02-28,288265400,충청남도교육청 서령고등학교,서령고등학교,주식회사 빛나는교육,8140089,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230301251_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023030104583,물품,태성초 2023학년도 스마트공지시스템(e알리미) 사용 계약,2023-03-03,2376000,경기도교육청 경기도광주하남교육지원청 태성초등학교,태성초등학교,주식회사 이웃닷컴,7692165,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202303017A4_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,e알리미
2023030105974,물품,성지초 독후프로그램(리딩게이트) 사용료 계약,2023-03-01,2000000,경기도용인교육청 성지초등학교,성지초등학교,주식회사 리딩게이트,7751049,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230301A85_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,리딩게이트
2023030107710,물품,서울도시과학기술고등학교 2023학년도 e알리미 서비스 사용계약,2023-03-01,1188000,서울특별시교육청 서울도시과학기술고등학교,서울도시과학기술고등학교,주식회사 이웃닷컴,7011180,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230301E5B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,e알리미
2023030107714,물품,명인초등학교 2023학년도 방과후학교 코디마스터 프로그램 사용 계약,2023-03-03,917400,경기도교육청 경기도수원교육지원청 명인초등학교,명인초등학교,로데브(주),7541137,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230301E69_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,코디마스터
2023030108147,물품,장곡초 2023학년도 아이엠스쿨 프리미엄 사용 계약,2023-03-03,1267200,경기도교육청 경기도시흥교육지원청 장곡초등학교,장곡초등학교,엔에이치엔에듀 주식회사,7781022,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230301F67_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,아이엠스쿨
2023030109653,물품,화봉초등학교 2023학년도 e알리미 사용계약,2023-03-03,1584000,경기도교육청 경기도구리남양주교육청 화봉초등학교,화봉초등학교,주식회사 이웃닷컴,7652240,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230302294_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,e알리미
2023030111061,물품,2023학년도 e알리미 라이선스 구입,2023-03-01,1584000,경기도교육청 이현고등학교,이현고등학교,주식회사 이웃닷컴,7530983,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202303025C7_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,e알리미
2023030111124,물품,2023학년도 e-알리미(소프트웨어) 사용권 구매,2023-03-01,1980000,충청남도교육청 천안청수고등학교,천안청수고등학교,주식회사 이웃닷컴,8140265,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230302607_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,SW·플랫폼(제품명 미상)
2023030111584,물품,2023학년도 상록초등학교 e알리미  구입,2023-03-07,1188000,충청남도당진교육청 상록초등학교,상록초등학교,주식회사 이웃닷컴,8291030,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202303026CF_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,e알리미
2023030128551,물품,고교학점제 온라인학습공간(삼산실록3) 스마트모니터외2종 구입,2023-02-28,6974000,인천광역시교육청 삼산고등학교,삼산고등학교,주식회사 하나컴퓨터,7310190,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230302B10_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023030128721,물품,V-AMT 소프트웨어 구입 계약,2023-02-24,36100000,광주광역시교육청 동일미래과학고등학교,동일미래과학고등학교,유한회사 창해,7140390,고등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230302B5D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,V-AMT
2023030129014,물품,아이엠스쿨 프리미엄5 서비스 구매 계약,2023-03-06,1584000,경기도교육청 성복고등학교,성복고등학교,엔에이치엔에듀 주식회사,7530973,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230302C07_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,아이엠스쿨
2023030130104,물품,2022학년도 인천재능고 스마트통신과 소프트웨어 구입,2023-03-06,33600000,인천광역시교육청 인천재능고등학교,인천재능고등학교,(주)유코리아,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230302D13_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,SW·플랫폼(제품명 미상)
2023030130586,물품,2023학년도 아이엠스쿨 프리미엄 서비스 이용 계약,2023-03-06,1267200,경기도교육청 경기도광주하남교육청 덕풍중학교,덕풍중학교,엔에이치엔에듀 주식회사,7692088,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230302E1F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,아이엠스쿨
2023030130928,물품,2022학년도 인천재능고 스마트통신과 기자재(칠판보조장) 구입 계약,2023-02-27,6800000,인천광역시교육청 인천재능고등학교,인천재능고등학교,주식회사 신아퍼니처,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230101C86_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
2023030131297,물품,2023학년도 e알리미 사용 계약,2023-03-06,1584000,경기도교육청 도래울고등학교,도래울고등학교,주식회사 이웃닷컴,7531165,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230302FAB_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,e알리미
2023030132261,물품,성안중 e알리미 서비스 구매 계약,2023-03-06,1584000,경기도교육청 경기도안산교육지원청 성안중학교,성안중학교,주식회사 이웃닷컴,7611028,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202303031E4_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,e알리미
2023030133473,물품,2023학년도 e알리미 사용,2023-03-07,1188000,경기도안양교육청 안양덕현초등학교,안양덕현초등학교,주식회사 이웃닷컴,7569035,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202303034EC_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,e알리미
2023030133477,물품,2023학년도 청계초 e알리미 사용 계약,2023-03-07,1980000,경기도안양교육청 청계초등학교,청계초등학교,주식회사 이웃닷컴,7569109,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202303034FF_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,e알리미
2023030133601,물품,인천명현초 2023학년도 e알리미 사용 계약,2023-03-06,792000,인천광역시교육청 인천광역시서부교육지원청 인천명현초등학교,인천명현초등학교,주식회사 이웃닷컴,7331191,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230303518_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,e알리미
2023030135117,물품,탄현초등학교 2023학년도 e알리미 사용 계약,2023-03-07,396000,경기도교육청 경기도파주교육지원청 탄현초등학교,탄현초등학교,주식회사 이웃닷컴,7681057,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202303038B7_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,e알리미
2023030135945,물품,2023학년도 광정초 e알리미 구매 계약,2023-03-06,1188000,경기도교육청 경기도군포의왕교육지원청 광정초등학교,광정초등학교,주식회사 이웃닷컴,7642007,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230303A45_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,e알리미
2023030156593,물품,학교도서관 리딩게이트 프로그램 구독,2023-03-08,5000000,경기도교육청 경기도구리남양주교육지원청 다산가람초등학교,다산가람초등학교,주식회사 리딩게이트,7652300,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202303042A6_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,리딩게이트
2023030156851,물품,덕산고 체육과 물품(배드민턴로봇) 구입,2023-03-07,4500000,경기도교육청 덕산고등학교,덕산고등학교,혜성스포츠,7530555,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023030433D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,로봇·교구·키트
2023030157255,물품,2023학년도 학교 e알리미(스마트공지시스템) 프로그램 이용 계약,2023-03-08,1980000,경기도교육청 평택여자고등학교,평택여자고등학교,주식회사 이웃닷컴,7530578,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230304410_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,e알리미
2023030157259,물품,정보화 소모품(프린터 토너 외 7종) 구매 계약,2023-03-08,4734100,경기도교육청 경기도용인교육지원청 서천중학교,서천중학교,주식회사 한일솔루션,7751332,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023030441D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023030157383,물품,2023학년도 광남초 e알리미 서비스 이용 구매,2023-03-09,2376000,경기도광주교육청 광남초등학교,광남초등학교,주식회사 이웃닷컴,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230304437_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,e알리미
2023030159676,물품,2023학년도 하랑초등학교 방과후학교 운영관리 코디마스터 프로그램 사용계약,2023-03-07,937200,경기도교육청 경기도구리남양주교육지원청 하랑초등학교,하랑초등학교,로데브(주),7652318,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202303049E7_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,코디마스터
2023030159799,물품,운암초등학교 스마트 체육실 교구보관용 자료장 제작 구입,2023-03-08,4290000,경기도교육청 경기도화성오산교육지원청 운암초등학교,운암초등학교,디퍼스,7679089,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230304A0F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,로봇·교구·키트
2023030160178,물품,2023학년도 광주푸른초 e알리미서비스 사용 계약,2023-03-08,1584000,경기도교육청 경기도광주하남교육지원청 광주푸른초등학교,광주푸른초등학교,주식회사 이웃닷컴,7692188,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230304AF6_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,e알리미
2023030160391,물품,2023학년도 의정부신곡초등학교 e알리미 구매 계약,2023-03-07,1584000,경기도의정부교육청 의정부신곡초등학교,의정부신곡초등학교,주식회사 이웃닷컴,7561035,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230304B7C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,e알리미
2023030161073,물품,2023학년도 리로스쿨 프로그램 이용 계약,,3960000,경기도교육청 양평고등학교,양평고등학교,주식회사 리로소프트,7530581,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230304CE6_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,리로스쿨
2023030162852,물품,선린인터넷고 인공지능센터 구축 및 학과 재구조화 실습실 비품 구입,2023-02-28,36445200,서울특별시교육청 선린인터넷고등학교,선린인터넷고등학교,주식회사 공감건축,7010536,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230305152_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
2023030181333,물품,양수초 영어 온라인 독서프로그램(리딩게이트) 구입,2023-03-08,2000000,경기도양평교육청 양수초등학교,양수초등학교,주식회사 리딩게이트,7731028,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230305659_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,리딩게이트
2023030183699,물품,[긴급]세명컴퓨터고-2022학년도 인공지능고등학교 실습환경개선 기자재 확충 계약(모니터),2023-02-28,16300000,서울특별시교육청 세명컴퓨터고등학교,세명컴퓨터고등학교,좋은친구들,7010537,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230208504_1&ctrtChgOrd=02&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023030184447,물품,2023년 아이엠스쿨 프리미엄 서비스 이용권 구입,2023-03-08,1650000,경기도교육청 경기도고양교육지원청 정발중학교,정발중학교,엔에이치엔에듀 주식회사,7621032,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230305982_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,아이엠스쿨
2023030185407,물품,아이엠스쿨 프리미엄 연간 사용권 구입,2023-03-08,1267200,경기도교육청 천천고등학교,천천고등학교,엔에이치엔에듀 주식회사,7530612,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230305BC5_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,아이엠스쿨
2023030185597,물품,2023학년도 스마트공지시스템 e-알리미 사용 계약,2023-03-08,1980000,경기도화성교육청 동탄중학교,동탄중학교,주식회사 이웃닷컴,7679105,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230305C50_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,SW·플랫폼(제품명 미상)
