학교,시도,도메인,링크문구,링크URL
서울프랑스학교,서울,2390001c.index-education.net,PRONOTE,https://2390001c.index-education.net/pronote/parent.html
서울프랑스학교,서울,www.aefe.fr,AEFE logo,https://www.aefe.fr
서울프랑스학교,서울,www.linkedin.com,LinkedIn,https://www.linkedin.com/school/lycée-français-de-séoul/
서울프랑스학교,서울,naver.me,Naver Map,http://naver.me/Gz5XFXZF
서울프랑스학교,서울,www.education.gouv.fr,,https://www.education.gouv.fr
서울프랑스학교,서울,www.cambridgeenglish.org,,https://www.cambridgeenglish.org
서울프랑스학교,서울,www.franceolympique.com,,https://www.franceolympique.com
서울프랑스학교,서울,www.dele.org,,https://www.dele.org
선화예술고등학교,서울,read365.edunet.net,디지털도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=선화예술중고등학교&provCode=B10&neisCode=B100000626
선화예술고등학교,서울,kcgp.or.kr,,http://kcgp.or.kr/pp/youthGamble/2/youthSOSList.do
선화예술고등학교,서울,webzine-serii.re.kr,,http://webzine-serii.re.kr/
선화예술고등학교,서울,myshhs.cafe24.com,,http://myshhs.cafe24.com/food/regi/login.php
선화예술고등학교,서울,sclassroom.cafe24.com,,http://sclassroom.cafe24.com/sc_sugang/regi/login.php
선화예술고등학교,서울,lib.schoolp.co.kr,선화인,https://lib.schoolp.co.kr/sunhwa-hs
선화예술고등학교,서울,school.educate.kr,영수증출력,https://school.educate.kr/school_fee/sunhwa/
성덕고등학교,서울,ssd.riroschool.kr,방과후학교,https://ssd.riroschool.kr/home.php
성덕고등학교,서울,scholar.kyobobook.co.kr,논문검색,https://scholar.kyobobook.co.kr/main
성덕고등학교,서울,school.nitroeye.co.kr,이메일무단수집거부,http://school.nitroeye.co.kr/ewut_new/html/popup/mail_reject.htm
성덕고등학교,서울,www.학교혁신지원센터.kr,학교혁신지원센터,http://www.학교혁신지원센터.kr/main
성덕고등학교,서울,if-blog.tistory.com,맞춤형 교육급여,http://if-blog.tistory.com/5138
시흥중학교,서울,www.dbdbschool.kr,자유학기제,https://www.dbdbschool.kr/member/login/sn/1713
신도봉중학교,서울,read365.edunet.net,도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=신도봉중학교&amp;provCode=B10&amp;neisCode=B100001714
신도봉중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
신도중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
신도중학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
신림중학교,서울,reading.ssem.or.kr,도서검색,http://reading.ssem.or.kr/r/reading/search/schoolListForm.jsp
신명중학교,서울,www.ekape.or.kr,축산물 이력번호 조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2128301677
신서고등학교,서울,www.suneung.re.kr,수능문제,https://www.suneung.re.kr/boardCnts/list.do?boardID=1500234&amp;m=0403&amp;s=suneung&amp;searchStr=
신서고등학교,서울,read365.edunet.net,도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=신서고등학교&amp;provCode=B10&amp;neisCode=B100005285
신서고등학교,서울,sinseo.riroschool.kr,리로스쿨,https://sinseo.riroschool.kr
신서고등학교,서울,www.dbpia.co.kr,DBpia학술정보,http://www.dbpia.co.kr
신서고등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
신연중학교,서울,hostncd.ssem.or.kr,PLAY,https://hostncd.ssem.or.kr/api/frame_player.html?syncno=9894316881_3304592036&xx=auto&&yy=500
신연중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
신연중학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
신일중학교,서울,read365.edunet.net,독서교육시스템,https://read365.edunet.net/
신일중학교,서울,www.ssem.or.kr,서울교육포털,https://www.ssem.or.kr/index.do?sso=ok
신일중학교,서울,hostncd.ssem.or.kr,PLAY,https://hostncd.ssem.or.kr/api/frame_player.html?syncno=8582370506_9842864339&xx=auto&&yy=500
신일중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
신진과학기술고등학교,서울,shinjin.riroschool.kr,사전방문예약,https://shinjin.riroschool.kr/visit.php?db=visit&action=guest_login
신진과학기술고등학교,서울,read365.edunet.net,전자도서관 Digital Library,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%8B%A0%EC%A7%84%EA%B3%BC%ED%95%99%EA%B8%B0%EC%88%A0%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90&provCode=B10&neisCode=B100000595
신진과학기술고등학교,서울,webzine.serii.re.kr,서울교육,https://webzine.serii.re.kr/
신현고등학교,서울,reading.ssem.or.kr,디지털도서관,http://reading.ssem.or.kr/r/reading/search/schoolCodeSetting.jsp?schoolCode=30244&amp;returnUrl=
신현고등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
신현고등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
신화중학교,서울,read365.edunet.net,독서로,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%8B%A0%ED%99%94%EC%A4%91%ED%95%99%EA%B5%90&provCode=B10&neisCode=B100000993
신화중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
아시아퍼시픽국제외국인학교,서울,www.http,Hawai‘i campus,http://www.http://apishawaii.org/
아시아퍼시픽국제외국인학교,서울,apis.powerschool.com,POWERSCHOOL,https://apis.powerschool.com/public/home.html
아시아퍼시픽국제외국인학교,서울,www.landsend.com,UNIFORM,https://www.landsend.com/pp/SchoolSearch.html?action=landing&selectedSchoolNum=900189994
아시아퍼시픽국제외국인학교,서울,apishawaii.org,HAWAI'ICAMPUS,http://apishawaii.org/
아시아퍼시픽국제외국인학교,서울,mailchi.mp,"Korean Day, Concert, End-of-Year Milesto",https://mailchi.mp/5b539ce67e77/apisupdatesnewsletter-13879099
아시아퍼시픽국제외국인학교,서울,www.apis.org,,https://www.apis.org/admissions_applying_to_apis.php
양강중학교,서울,reading.ssem.or.kr,독서교육종합지원시스템,http://reading.ssem.or.kr
양진중학교,서울,www.jinhak.or.kr,진로진학정보센터,http://www.jinhak.or.kr/uat/uia/main.do
양화중학교,서울,read365.edunet.net,청목도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=양화중학교&amp;provCode=B10&amp;neisCode=B100001185
양화중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
언남고등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
언남고등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
언남중학교,서울,eonnam.ms.kr,서비스이용약관,http://eonnam.ms.kr/dggb/module/policy/selectPolicyDetail.do?policyTypeCode=PLC003&amp;menuNo=19655
언남중학교,서울,read365.edunet.net,독서로 DLS,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=언남중학교&provCode=B10&neisCode=B100000725
언남중학교,서울,www.kkulbaksa.com,꿀박사,http://www.kkulbaksa.com/standard/main/main.do
언남중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
언북중학교,서울,www.ekape.or.kr,축산물 이력번호 조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2118301320
여명학교,서울,mrmweb.hsit.co.kr,�Ŀ��ϱ�,https://mrmweb.hsit.co.kr/v2/default.aspx?Server=zFbt5lzry2qI2y2H+SU3LA==&action=join
여명학교,서울,worshipd.wixsite.com,기도후원,https://worshipd.wixsite.com/ympray
여명학교,서울,forms.gle,뉴스레터 구독,https://forms.gle/SBM9RT6rLuJpxdyh9
여명학교(중),서울,mrmweb.hsit.co.kr,�Ŀ��ϱ�,https://mrmweb.hsit.co.kr/v2/default.aspx?Server=zFbt5lzry2qI2y2H+SU3LA==&action=join
여명학교(중),서울,worshipd.wixsite.com,기도후원,https://worshipd.wixsite.com/ympray
여명학교(중),서울,forms.gle,뉴스레터 구독,https://forms.gle/SBM9RT6rLuJpxdyh9
여의도중학교,서울,read365.edunet.net,도서관 자료검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=여의도중학교&provCode=B10&neisCode=B100001186
여의도중학교,서울,hostncd.ssem.or.kr,PLAY,https://hostncd.ssem.or.kr/api/frame_player.html?syncno=9334350279_5892290156&xx=auto&&yy=500
여의도중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
염경중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
염경중학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
영동고등학교,서울,yd.riroschool.kr,방문 사전 예약,https://yd.riroschool.kr/visit.php?db=visit
영동고등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
영동고등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
영동중학교,서울,read365.edunet.net,우리학교도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=영동중학교 도서실&amp;provCode=B10&amp;neisCode=B100000729
영등포여자고등학교,서울,www.ssem.or.kr,서울교육포털,http://www.ssem.or.kr
영등포여자고등학교,서울,www.kkulbaksa.com,꿀박사,http://www.kkulbaksa.com
영등포여자고등학교,서울,read365.edunet.net,영등포여고 도서관,http://read365.edunet.net/PureScreen/SchoolSearch?schoolName=영등포여자고등학교&provCode=B10&neisCode=B100000498
영등포여자고등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
영서중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
영서중학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
영신간호비즈니스고등학교,서울,forms.gle,진로캠프 꿈이 IT(있)니?,https://forms.gle/uVx2gZHgtfTw8cFo7
영신고등학교,서울,youngsinhs.dkyobobook.co.kr,영신고전자도서관,http://youngsinhs.dkyobobook.co.kr
영신고등학교,서울,read365.edunet.net,영신고 도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%98%81%EC%8B%A0%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=B10&amp;neisCode=B100000501
영원중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
영원중학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
영파여자고등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
영파여자고등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
영파여자중학교,서울,www.edunet.net,"에듀넷,티-클리어",https://www.edunet.net
영파여자중학교,서울,www.ebs.co.kr,EBS교육방송,http://www.ebs.co.kr/main
영파여자중학교,서울,www.kkulbaksa.com,꿀박사,https://www.kkulbaksa.com/
영훈고등학교,서울,www.kmr.or.kr,법인소개,https://www.kmr.or.kr
영훈국제중학교,서울,younghoon.pe.kr,방과후학교 신청,https://younghoon.pe.kr:50105/sugang/regi/login.php
영훈국제중학교,서울,edudirectory.withgoogle.com,찾기 쉬운 생활법령정보 사이트로 이동,https://edudirectory.withgoogle.com/search?expertTypes=schoolOrDistrict
영훈국제중학교,서울,younghoon.dkyobobook.co.kr,e 나라도움 사이트로 이동,https://younghoon.dkyobobook.co.kr/main.ink
영훈국제중학교,서울,www.textbook114.com,온라인행정심판 사이트로 이동,https://www.textbook114.com/index.jsp
영훈국제중학교,서울,unesco.or.kr,서울교사노동조합 사이트로 이동,https://unesco.or.kr/
영훈국제중학교,서울,www.komca.or.kr,www.komca.or.kr,https://www.komca.or.kr/CTLJSP
영훈국제중학교,서울,www.ktrwa.or.kr,www.ktrwa.or.kr,https://www.ktrwa.or.kr/web/user/main.do;jsessionid=2D6695757615E3EE097C272170958CD9
영훈국제중학교,서울,www.scenario.or.kr,www.scenario.or.kr,http://www.scenario.or.kr/
영훈국제중학교,서울,www.copycle.or.kr,www.copycle.or.kr,http://www.copycle.or.kr/
영훈국제중학교,서울,www.fkmp.kr,www.fkmp.kr,https://www.fkmp.kr/
영훈국제중학교,서울,www.kobpra.or.kr,www.kobpra.or.kr,https://www.kobpra.or.kr/main
영훈국제중학교,서울,www.riak.or.kr,www.kapp.or.kr,http://www.riak.or.kr/index.php?tpf=main/index
영훈국제중학교,서울,www.copyright.or.kr,www.copyright.or.kr,https://www.copyright.or.kr/main.do
영훈초등학교,서울,read365.edunet.net,독서로,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%98%81%ED%9B%88%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=B10&amp;neisCode=B100002327
영훈초등학교,서울,www.ekape.or.kr,축산물 이력 조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2108200092
영훈초등학교,서울,privacy.kisa.or.kr,privacy.kisa.or.kr,https://privacy.kisa.or.kr
예원학교,서울,myyewonorg.cafe24.com,전공실기지도카드 운영시스템,http://myyewonorg.cafe24.com/gemmo/regi/login.php
오금고등학교,서울,ogum.hs.kr,학생활동,http://ogum.hs.kr/106273/subMenu.do
오금중학교,서울,www.ekape.or.kr,급식 재료 축산물 이력 조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2158300283
오남중학교,서울,www.ekape.or.kr,축산물이력조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1138301104
오류중학교,서울,www.ebs.co.kr,EBS교육방송,http://www.ebs.co.kr
오류중학교,서울,www.kkulmat.com,꿀맛닷컴,http://www.kkulmat.com
오주중학교,서울,www.ekape.or.kr,축산물이력번호,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2158300508
용강중학교,서울,schoolaw.lawinfo.or.kr,,http://schoolaw.lawinfo.or.kr
용강중학교,서울,jinhak.or.kr,,http://jinhak.or.kr/uat/uia/main.do
용강중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
용강중학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
용문고등학교,서울,ymoon.hs.kr,커뮤니티,http://ymoon.hs.kr/20649/subMenu.do
용문중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
용문중학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
우신고등학교,서울,www.wooshin.org,총동창회,http://www.wooshin.org/g5/
원묵중학교,서울,www.ssem.or.kr,교수학습센터,http://www.ssem.or.kr
유석초등학교,서울,ibo.org,About the IB,https://ibo.org/
유한공업고등학교,서울,forms.gle,개방체험활동 신청,https://forms.gle/mqBWktk6KBEuDURVA
유한공업고등학교,서울,vr2.dreamvrad.net,학교 VR 항공사진,https://vr2.dreamvrad.net/yuhan_sen_hs_vr/
은평고등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
은평고등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
은평대영학교,서울,www.ekape.or.kr,이력번호조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1118203491
이수중학교,서울,read365.edunet.net,이수도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=이수중학교&amp;provCode=B10&amp;neisCode=B100000732
이화여자고등학교,서울,enter.jinhakapply.com,,https://enter.jinhakapply.com/Notice/9117002/A
이화여자고등학교,서울,ewha.riroschool.kr,학교방문예약,https://ewha.riroschool.kr/
이화여자고등학교,서울,www.ewha1886.net,졸업생코너 이화총동창회,http://www.ewha1886.net/
이화여자고등학교,서울,www.ewhamuseum.co.kr,이화박물관 박물관에 가면,http://www.ewhamuseum.co.kr/
이화여자고등학교,서울,ewhamuseum.com,,https://ewhamuseum.com/bbs/board.php?bo_table=sub_0501&amp;prog_code=RCT00052
이화여자대학교사범대학부속이화・금란중학교,서울,read365.edunet.net,도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%9D%B4%ED%99%94%EC%97%AC%EC%9E%90%EB%8C%80%ED%95%99%EA%B5%90%EC%82%AC%EB%B2%94%EB%8C%80%ED%95%99%EB%B6%80%EC%86%8D%EC%9D%B4%ED%99%94%E3
이화여자대학교사범대학부속초등학교,서울,www.kspesa.com,원서접수,https://www.kspesa.com
이화여자대학교사범대학부속초등학교,서울,myewha.cafe24.com,전입생 원서접수,https://myewha.cafe24.com
이화여자대학교사범대학부속초등학교,서울,ewha-ele.booktobi.com,전자책 도서관,https://ewha-ele.booktobi.com
이화여자대학교사범대학부속초등학교,서울,read365.edunet.net,도서관,https://read365.edunet.net/
인창중학교,서울,read365.edunet.net,독서로,https://read365.edunet.net
잠신중학교,서울,read365.edunet.net,독서로,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=잠신중학교&provCode=B10&neisCode=B100000887
잠신중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
잠실고등학교,서울,www.jinhak.or.kr,진로진학정보,http://www.jinhak.or.kr
잠실고등학교,서울,read365.edunet.net,도서실자료검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=잠실고등학교&provCode=B10&neisCode=B100000523
잠실고등학교,서울,hostncd.ssem.or.kr,PLAY,https://hostncd.ssem.or.kr/api/frame_player.html?syncno=7801636677_2752676757&xx=auto&&yy=500
잠실고등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
잠실중학교,서울,read365.edunet.net,우리학교 도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=잠실중학교%20도서관&amp;provCode=B10&amp;neisCode=B100000888
잠실중학교,서울,jamsilms.dkyobobook.co.kr,전자도서관,https://jamsilms.dkyobobook.co.kr/main.ink
잠실중학교,서울,www.kkulbaksa.com,꿀박사,https://www.kkulbaksa.com/
장원중학교,서울,reading.ssem.or.kr,독서교육종합지원시스템,http://reading.ssem.or.kr
장원중학교,서울,www.jinhak.or.kr,진로정보,http://www.jinhak.or.kr
장원중학교,서울,www.ssem.or.kr,ssem,http://www.ssem.or.kr
장원중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
장원중학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
장위중학교,서울,www.kkulmat.com,꿀맛닷컴,http://www.kkulmat.com
장위중학교,서울,ssem.or.kr,ssem,http://ssem.or.kr
장위중학교,서울,read365.edunet.net,장위중학교 도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=장위중학교도서관&provCode=B10&neisCode=B100002283
장위중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
장평중학교,서울,read365.edunet.net,장평중학교도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%9E%A5%ED%8F%89%EC%A4%91%ED%95%99%EA%B5%90&provCode=B10&neisCode=B100001381
장평중학교,서울,www.edunet.net,에듀넷,https://www.edunet.net/nedu/main/mainForm.do
장평중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
재한몽골학교,서울,nasom.or.kr,나섬공동체,http://nasom.or.kr/
재한몽골학교,서울,nasomchurch.com,나섬교회,http://nasomchurch.com
재한몽골학교,서울,mongolcenter.org,몽골울란바타르 문화진흥원,http://mongolcenter.org
재한몽골학교,서울,webchon.com,Powered by Webchon,https://webchon.com/
전동중학교,서울,read365.edunet.net,도서관 자료 검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=전동중학교&amp;provCode=B10&amp;neisCode=B100001383
전일중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
전일중학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
정신여자중학교,서울,www.dbdbschool.kr,주제선택 프로그램 신청,https://www.dbdbschool.kr/member/login/sn/668#none
정원여자중학교,서울,read365.edunet.net,정원도서관,https://read365.edunet.net/
정의여자중학교,서울,read365.edunet.net,도서 검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=정의여자중학교&amp;provCode=B10&amp;neisCode=B100001722
정의여자중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
종로산업정보학교,서울,jps.sc.kr,학과소개,https://jps.sc.kr
종로산업정보학교,서울,jongnops.notion.site,건축인테리어과,https://jongnops.notion.site/f6aa6adedb8d48f8a62db5d68e45a1f1
주몽학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
주몽학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
중계중학교,서울,www.ekape.or.kr,축산물이력번호조회,http://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2178301309
중계중학교,서울,read365.edunet.net,우리 학교 도서 검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=중계중학교&amp;provCode=B10&amp;neisCode=B100001723
중동중학교,서울,www.mc0606.com,학생증 명찰 개별신청,http://www.mc0606.com/
중산고등학교,서울,www.ekape.or.kr,축산물이력번호조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2138205005
중산고등학교,서울,jungsan.riroschool.kr,중산 리로스쿨(학교방문예약),https://jungsan.riroschool.kr
중산고등학교,서울,read365.edunet.net,독서로,https://read365.edunet.net/
중산고등학교,서울,jungsanhs.dkyobobook.co.kr,"중산전자책도서관의 배너, 새창열림",https://jungsanhs.dkyobobook.co.kr
중산고등학교,서울,www.dbpia.co.kr,"DBpia의 배너, 새창열림",http://www.dbpia.co.kr/
중산고등학교,서울,www.jinhak.or.kr,"서울진학진로정보센터의 배너, 새창열림",https://www.jinhak.or.kr/jinhakindex.html
중산고등학교,서울,www.ebse.co.kr,"ebs영어교육채널의 배너, 새창열림",http://www.ebse.co.kr/ebs/index.laf
중산고등학교,서울,k-dokdo.com,"K-독도의 배너, 새창열림",https://k-dokdo.com/
중산고등학교,서울,www.safetykorea.kr,"safety korea의 배너, 새창열림",https://www.safetykorea.kr/
중산고등학교,서울,eiec.kdi.re.kr,"경제교육종합정보시스템의 배너, 새창열림",https://eiec.kdi.re.kr/
중산고등학교,서울,www.kcue.or.kr,"KCUE 대학입학정보의 배너, 새창열림",https://www.kcue.or.kr/kcue_intro/intro.php
중산고등학교,서울,www.crezone.net,"Cre Zone의 배너, 새창열림",http://www.crezone.net/
중산고등학교,서울,mydatasafe.kr,"개인정보 보호의 날의 배너, 새창열림",https://mydatasafe.kr/
중산고등학교,서울,www.nitroeye.co.kr,이메일무단수집거부,http://www.nitroeye.co.kr/ewut_new/html/popup/mail_reject.htm
중앙대학교사범대학부속고등학교,서울,cau.riroschool.kr,학교 방문 사전 예약시스템,https://cau.riroschool.kr/visit.php?db=visit&amp;action=guest_login
중앙중학교,서울,read365.edunet.net,도서 검색,https://read365.edunet.net
중앙중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
중원중학교,서울,read365.edunet.net,독서교육지원시스템-우리 학교 도서실입니다.,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%A4%91%EC%9B%90%EC%A4%91%ED%95%99%EA%B5%90&provCode=B10&neisCode=B100001724
중원중학교,서울,www.ebs.co.kr,EBS 중학,http://www.ebs.co.kr/main
중원중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
중화고등학교,서울,myjhh.cafe24.com,방과후학교 수강신청,http://myjhh.cafe24.com
지구촌기독외국인학교,서울,www.weebly.com,Powered by Create your own unique websit,https://www.weebly.com/signup?utm_source=internal&utm_medium=footer
지구촌학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
지구촌학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
지구촌학교 고등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
지구촌학교 고등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
진관고등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
진관고등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
진선여자고등학교,서울,www.ekape.or.kr,축산물 품질평가 이력조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2208200861
진선여자중학교,서울,www.ekape.or.kr,축산물이력번호 조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2208200876
진선여자중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
진선여자중학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
창덕여자중학교,서울,login.microsoftonline.com,office365,https://login.microsoftonline.com/login.srf?wa=wsignin1.0&amp;rpsnv=4&amp;ct=1491293098&amp;rver=6.7.6640.0&amp;wp=MCMBI&amp;wreply=https%3a%2f%2fportal.office.com%2flanding.aspx%3ftarget%3d%252fdefau
창덕여자중학교,서울,read365.edunet.net,독서로(dls),https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=창덕여자중학교&amp;provCode=B10&amp;neisCode=B100002360
창덕여자중학교,서울,changdeokms.dkyobobook.co.kr,전자도서관,https://changdeokms.dkyobobook.co.kr/main.ink
창동중학교,서울,read365.edunet.net,도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%26%2352285%3B%26%2346041%3B%26%2351473%3B%26%2354617%3B%26%2344368%3B%20%26%2346020%3B%26%2349436%3B%26%2344288%3B&amp;provCode=B10&amp;n
청담고등학교,서울,chungdam.riroschool.kr,학사일정,https://chungdam.riroschool.kr/school_schedule.php?db=2301
청담중학교,서울,read365.edunet.net,우리학교도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=청담중학교%20도서관&provCode=B10&neisCode=B100000735
청담중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
청량중학교,서울,www.jinhak.or.kr,서울진로진학정보센터,http://www.jinhak.or.kr/
