계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
인천-94aca6a3a3e3,물품,[카드]학교자체맞춤형 과제(문제해결 코딩탐구-파이선과 코딩 드론) 운영...,2024-08-20,48400,인천광역시교육청 계양고등학교,계양고등학교,쿠팡(주),7310039,고등학교,인천광역시,
인천-7aa4518cd949,물품,2024학년도 방과후학교 2기 교재비 및 재료비 지급(코딩BY레고),2024-08-20,576000,인천광역시교육청 인천원동초등학교,인천원동초등학교,영재과학,7341219,초등학교,인천광역시,
인천-f40122504c82,물품,2024학년도 8월 유치원 교육과정반 유아학비 물품(앱코딩) 구입,2024-08-19,361000,인천광역시교육청 인천용일초등학교,인천용일초등학교,신성에듀,7321044,초등학교,인천광역시,
인천-f099cf7de548,물품,과학 동아리 활동에 필요한 물품 구입(블록코딩 브론즈 키트 외),2024-08-16,227050,인천광역시교육청 인천고잔고등학교,인천고잔고등학교,쿠팡(주),7310348,고등학교,인천광역시,
인천-6034181ff789,물품,[카드]학교자체맞춤형 과제(문제해결 코딩탐구-파이선과 코딩 드론) 운영...,2024-08-13,1072600,인천광역시교육청 계양고등학교,계양고등학교,쿠팡(주),7310039,고등학교,인천광역시,
인천-e39808cf5afc,물품,로봇 코딩 수업 용 usb멀티허브 구입,2024-08-09,272000,인천광역시교육청 인천이음초등학교,인천이음초등학교,한국교직원공제회 S2B,7361324,초등학교,인천광역시,
인천-d84b9c0dc588,물품,2024학년도 돌봄교실 8월분 로봇코딩 대여료 지급,2024-08-08,340000,인천광역시교육청 인천백석초등학교,인천백석초등학교,다온누리교육,7361034,초등학교,인천광역시,
인천-d0dbdc005449,물품,로봇 특구화 중심학교 코딩 교육 교구 구입,2024-07-31,750200,인천광역시교육청 인천이음초등학교,인천이음초등학교,한국교직원공제회 S2B,7361324,초등학교,인천광역시,
인천-4e36cf1e8e30,물품,코딩 로봇(AION) 구동을 위한 건전지 구입,2024-07-31,117000,인천광역시교육청 인천이음초등학교,인천이음초등학교,한국교직원공제회 S2B,7361324,초등학교,인천광역시,
인천-14edf236ede5,물품,중심학교 로봇 코딩 교육 교구 구입,2024-07-31,396000,인천광역시교육청 인천이음초등학교,인천이음초등학교,한국교직원공제회 S2B,7361324,초등학교,인천광역시,
인천-5c1c4619acb0,물품,"늘봄 단체활동 프로그램(체스,뚜루뚜루 코딩로봇) 8월분 교구대여비",2024-07-30,210000,인천광역시교육청 인천부평동초등학교,인천부평동초등학교,인천융합과학교육원,7331033,초등학교,인천광역시,
인천-fe006d9c36c2,물품,2024학년도 방과후학교 2분기 교재비 및 재료비 지급(로봇코딩아이 외),2024-07-26,4445000,인천광역시교육청 인천신정초등학교,인천신정초등학교,직업창의체험연구소,7341045,초등학교,인천광역시,
인천-79c3ae95b6e9,물품,유치원 7월 코딩 교육용 교구 대여비,2024-07-23,30000,인천광역시교육청 인천서흥초등학교,인천서흥초등학교,주식회사 키위에듀,7321030,초등학교,인천광역시,
인천-ea544ebbca4d,물품,[수정품의] 실과수업을 위한 코딩교구 구입,2024-07-22,4800000,인천광역시교육청 인천동막초등학교,인천동막초등학교,렛츠 메이크,7341024,초등학교,인천광역시,
인천-5cd68c51516d,물품,늘봄교실 2분기 프로그램 교재료비 구입비 지급[코딩],2024-07-19,1232000,인천광역시교육청 인천정각초등학교,인천정각초등학교,채울샘 협동조합,7341056,초등학교,인천광역시,
인천-2a0dcf06e2fd,물품,유치원 찾아오는 놀이 로봇코딩비 지급,2024-07-19,100000,인천광역시교육청 인천서림초등학교,인천서림초등학교,노리코드,7321028,초등학교,인천광역시,
