회계연도,기관명,계약명,계약일,계약금액,계약방법,계약상대자,키워드
2026,남원고등학교,2026학년도 교사용 지도서(미래엔) 구입,2026-03-10,1286400,,남원N교육사,미래엔
2026,전주우림중학교,2026학년도 교사용 지도서(미래엔 외) 구입 대금 지급,2026-03-05,1801570,,성안서적,미래엔
2026,군산제일고등학교,[S2B] 중등 외국어 학습 프로그램(보라구 중국어 Class) 구독 [지출],2026-04-06,1000000,,주식회사 에듀템,보라구 중국어 Class
2026,전주초포초등학교,"2026 전북미래학교 운영 물품 구입(에듀테크 활용 맞춤형 교육 콘텐츠_캡컷, 북크리에이터",2026-04-09,1399000,,주안테크,북크리에이터
2026,삼례초등학교,"2026학년도 AI코스웨어(패들렛, 블루킷) 라이센스 구입",2026-05-12,1680000,,테크빌교육(주),블루킷
2026,전주덕일초등학교,2026학년도 AI·디지털 활용 선도학교 AI코스웨어 및 에듀테크 도구(블루킷 외 3종),2026-04-17,2644000,,주식회사 모노플로우,블루킷
2026,전주중앙여자고등학교,[원인행위]거품비누 리필용 액상 구입비 지급,2026-08-14,1108800,,(주)하나종합주방설비,비누
2026,전주자연초등학교,화장실 소모품(물비누 외 1종) 구입비 지급,2026-06-22,1062000,,(주)에스와이엠(SYM CO.LTD),비누
2026,전주중앙여자고등학교,[원인행위]거품비누 리필용 액상 구입비 지급,2026-06-16,1108800,,(주)하나종합주방설비,비누
2026,전주우림중학교,식생활관 소모품 구입비 지출(물비누외19건),2026-06-12,2428000,,동부상회,비누
2026,전일고등학교,화장실용 화장지 및 거품비누 구입비 지급,2026-05-28,1936000,,(주)우리날,비누
2026,전주중앙여자고등학교,[원인행위]거품비누 리필용 액상 구입비 지급,2026-04-16,1108800,,(주)하나종합주방설비,비누
2026,호남고등학교,(G2B) 2026 AI 디지털 활용 선도학교 AI 디지털 교육자료 라이센스 (비상교육),2026-04-27,3000000,,(주)비상교육,비상교육
2026,주생초등학교,AI디지털 선도학교 운영을 위한 에듀테크 구입(스쿨런),2026-04-21,7000000,,(주)아이스크림미디어,스쿨런
2026,이일여자고등학교,2026학년도 디지털 선도학교 관련 코스웨어(스쿨플랫) 구입-S2B,2026-05-14,8050000,,(주)프리윌린,스쿨플랫
2026,이리영등초등학교,[원인행위] 2026학년도 AI디지털 활용 선도학교 운영을 위한 코스웨어 구입(스쿨플랫),2026-04-27,1760000,,(주)프리윌린,스쿨플랫
2026,고창고등학교,2026학년도 미래교육부 AI코스웨어 프로그램(스쿨플랫) 구독료 지급,2026-04-15,3270000,,주식회사 프리윌린,스쿨플랫
2026,이리팔봉초등학교,2026년 AI 디지털 활용 선도학교 운영을 위한 AI 스쿨플랫 구입,2026-04-07,2495000,,(주)프리윌린,스쿨플랫
2026,전주화정초등학교,2026학년도 AI.디지털활용 선도학교 운영을 위한 6학년 AI코스웨어(스쿨플랫 수학) 구독,2026-04-02,6926400,,(주)프리윌린,스쿨플랫
2026,원광여자중학교,2026년 전북미래학교 프로젝트 수학과 수업을 위한 AI 코스웨어 스쿨플랫 구입,2026-03-23,3000000,,(주)프리윌린,스쿨플랫
2026,임실동중학교,2026. 정보 교과 수업 교구 스파이크 프라임 AI PRO구입(S2B),2026-04-14,1699500,,주식회사 레드포인트,스파이크 프라임
2026,전주효문중학교,[AI정보교육 중심학교]스파이크 프라임 AI PRO PLUS 구입,2026-03-30,7000000,,주식회사 퓨너스,스파이크 프라임
2026,전주문정초등학교,(AI디지털기반 수학교구 및 AI·디지털 과학탐구 지원 사업) 스파이크프라임 인공지능 AI,2026-08-03,7200000,,주식회사 퓨너스,스파이크프라임
2026,금구초등학교,[S2B]2026학년도 AI 융합 자율동아리 운영 물품 구입(스파이크프라임),2026-04-29,3500000,,주식회사 퓨너스,스파이크프라임
2026,이일여자고등학교,"2026학년도 1,2학년 2학기 진로 심리 검사 실시",2026-08-18,1864500,,중앙도서,심리 검사
2026,전주홍산초등학교,2026학년도 표준화 심리 검사지 구매 대금 지급,2026-04-16,1385500,,하늘문고,심리 검사
2026,전주솔빛중학교,2026학년도 표준화(진로)심리 검사,2026-03-31,2463000,,별교육사,심리 검사
2026,전주서중학교,2026학년도 학년별 진로심리 검사지 구입,2026-03-25,2834950,,하늘문고,심리 검사
2026,순창제일고등학교,2026년 전학년 진로심리 검사지 구입,2026-03-17,2356500,,남원현서점,심리 검사
2026,전주호성중학교,2026학년도 표준화 심리검사 계약,2026-09-04,1604300,,하늘문고,심리검사
2026,창오초등학교,2026학년도 교육복지 학생 심리검사 운영비 지출,2026-09-01,1000000,,군산미술심리아트앤하모니,심리검사
2026,전주조촌초등학교,2026학년도 전주조촌초 학생 종합심리검사 위탁용역,2026-09-01,2250000,,인퍼트,심리검사
2026,정읍북초등학교,2026. 교육복지우선지원 종합심리검사 및 기초학습검사,2026-08-18,3300000,,인퍼트,심리검사
2026,전주새연초등학교,2026학년도 위기학생 심리검사 및 심리상담비 지급,2026-07-22,1275000,,허그맘 허그인 심리상담센터 전주점,심리검사
2026,전주영생고등학교,진로심리검사해설프로그램 운영,2026-07-15,1600000,,중앙도서,심리검사
2026,전주생명과학고등학교,2026학년도 직업계고 학점제 교육과정 진로탐색 심리검사 해석 프로그램 운영비 지출,2026-07-13,3600000,,얼라이브랩,심리검사
2026,군산지곡초등학교,2026학년도 학습지원대상학생의 심리정서 지원을 위한 종합심리검사비 지급,2026-07-09,1140000,,우리봄심리상담센터,심리검사
2026,완산중학교,2026학년도 심리검사 및 개인상담 운영,2026-07-06,2800000,,디딤돌심리상담센터,심리검사
2026,이리동남초등학교,"2026 교육복지 맞춤형 복지 프로그램 운영(심리검사 및 개별상담, S2B계약)",2026-06-30,1400000,,예술심리상담센터 마음길,심리검사
2026,김제초등학교,2026학년도 교육복지우선지원 맞춤형 운영비 (종합심리검사비 지원),2026-06-29,2250000,,인퍼트,심리검사
2026,여산초등학교,두드림학교 학습지원대상학생 종합 심리검사 실시,2026-06-23,1350000,,허그맘허그인 심리상담센터 익산센터,심리검사
2026,배영중학교,2026학년도 표준화 심리검사 실시,2026-06-18,1038000,,한국행동심리연구소,심리검사
2026,전주인후초등학교,2026년 교육복지우선지원사업 종합심리검사 및 개인상담 실시,2026-06-16,1100000,,조우심리상담센터,심리검사
2026,군산미성초등학교,2026학년도 학생맞춤통합지원 종합심리검사비 지급,2026-06-16,1800000,,움찬심리상담센터,심리검사
2026,전북자동차고등학교,2026학년도 진로심리검사비 지급,2026-06-15,1050000,,루멘심리상담센터,심리검사
2026,전주효림초등학교,학습지원대상학생 부진원인 심층진단을 위한 심리검사 지원,2026-06-08,1400000,,인퍼트,심리검사
2026,전북제일고등학교,1학년 표준화 심리검사 및 고교학점제 과목선택 검사,2026-06-04,1477000,,강남에듀,심리검사
2026,전주효천초등학교,2026학년도 두드림학교 운영프로그램 학년별 표준화 심리검사비 지급,2026-05-28,5000000,,하늘문고,심리검사
2026,함라중학교,학생맞춤통합지원 대상자 지원을 위한 심층상담 및 종합심리검사 용역 계약,2026-05-27,1550000,,예술심리상담센터 마음길,심리검사
2026,정읍수성초등학교,2026 학생 종합심리검사비 요구 3차,2026-05-22,1410000,,인퍼트임상심리센터,심리검사
2026,완주고등학교,2026학년도 표준화 심리검사 비용 지출,2026-05-19,2880000,,하늘문고,심리검사
2026,원평초등학교,2026학년도 학생 정서행동 종합심리검사 실시 및 검사비 지급,2026-05-19,1800000,,인퍼트,심리검사
2026,김제검산초등학교,"3, 5학년 기초학력향상을 위한 통합심리검사비 지급",2026-05-19,1135000,,하늘문고,심리검사
2026,전주효정중학교,2026학년도 교육복지 우선지원사업 심리검사비 및 심리치료비 지출(5차),2026-05-18,1050000,,알사탕 심리상담센터,심리검사
2026,전주해성중학교,2026년 교육복지우선지원 심리검사 및 상담 운영 건,2026-05-18,1200000,,진심리상담센터,심리검사
2026,원광보건고등학교,2026년 표준화 심리검사 위탁 용역,2026-05-15,4505000,,강남에듀,심리검사
2026,한국전통문화고등학교,2026학년도 1학년 진로심리검사 및 워크샵비용 지급,2026-05-08,1520000,,중앙도서,심리검사
2026,전주우림초등학교,2026학년도 자기 이해 및 진로 심리검사지 구입,2026-05-04,1200000,,하늘문고,심리검사
2026,전라중학교,위(Wee)클래스 심리검사 이용권 구입,2026-04-27,1500000,,균형심리학연구소,심리검사
2026,소성초등학교,2026학년도 학생맞춤통합지원 정서심리검사비 지급,2026-04-23,1600000,,이샘언어놀이심리센터,심리검사
2026,영선중학교,2026년 학생맞춤형통합지원사업 심리검사,2026-04-17,1599000,,연우심리개발원,심리검사
2026,전주평화중학교,표준화 심리검사 실시,2026-04-16,2187900,,하늘문고,심리검사
2026,전주온빛중학교,표준화 심리검사지 구입,2026-04-13,1815000,,중앙도서,심리검사
2026,김제고등학교,2026학년도 전교생 심리검사 프로그램 운영,2026-04-07,1458500,,하늘문고,심리검사
2026,전주풍남중학교,진로심리검사 결과 해석 및 교과연계 진로탐색활동 위탁운영비 지급,2026-04-06,2560000,,얼라이브랩,심리검사
2026,익산가온초등학교,(연구학교)학생 심리검사 실시비 지급,2026-04-01,3300000,,제일교육,심리검사
2026,봉서중학교,2026학년도 진로심리검사 실시를 위한 검사지 구입,2026-03-31,2238000,,별교육사,심리검사
2026,군산서흥중학교,전교생 표준화심리검사지 구입,2026-03-27,2247000,,동원문고,심리검사
2026,전주송원초등학교,2026학년도 기초학력신장을 위한 통합진단 심리검사지 구입,2026-03-27,1576000,,하늘문고,심리검사
2026,군산영광중학교,2026학년도 학생 표준화 심리검사지 구입비 지급,2026-03-26,1038000,,동원문고,심리검사
2026,익산부송중학교,교육복지우선지원 개인상담 및 종합심리검사비 지급,2026-03-25,1000000,,허그맘허그인 심리상담센터 익산센터,심리검사
2026,이리부송초등학교,"2026학년도 두드림학교 4,6학년 그림심리검사",2026-03-24,1150000,,폴아동청소년상담센터,심리검사
2026,전주동중학교,2026학년도 표준화 심리검사지 구입,2026-03-20,2367400,,하늘문고,심리검사
2026,전주제일고등학교,[S2B] 학년별 진로심리검사 실시,2026-03-17,6625000,,중앙도서,심리검사
2026,이리여자고등학교,2026학년도 표준화심리검사지 구입,2026-03-13,2744000,,하늘문고,심리검사
2026,상산고등학교,2026학년도 신입생 표준화심리검사지 구입,2026-03-12,1035000,,중앙도서,심리검사
2026,이리고등학교,2026학년도 전학년 대상 표준화 심리검사지 구입,2026-03-11,3469500,,하늘문고,심리검사
2026,전주서곡중학교,2026 표준화심리검사 검사지 구입,2026-03-11,1033000,,하늘문고,심리검사
2026,전주우림중학교,2026학년도 표준화검사 실시를 위한 심리검사지 구입비 지급,2026-03-11,2070000,,중앙도서,심리검사
2026,익산지원중학교,2026년 교육복지 1학년 학급심리검사 상담비 지급,2026-03-11,1500000,,마음미술심리상담센터,심리검사
2026,완산고등학교,심리검사지 구매,2026-03-11,1655000,,열린도서,심리검사
2026,군산진포중학교,표준화 심리검사지 구입,2026-03-06,3850000,,(주)당신의포레스트,심리검사
2026,원광중학교,2026학년도 표준화 심리검사 실시,2026-03-05,1517000,,하늘문고,심리검사
2026,군산동산중학교,2026학년도 표준화 심리검사지 구입,2026-03-05,2326100,,인제도서,심리검사
2026,월촌초등학교,"2026학년도 AI디지털 선도학교 AI코스웨어 및 에듀테크 구입(국어코스웨어, 심스페이스)",2026-04-14,5200000,,테크빌교육(주),심스페이스
2026,수곡초등학교,2026학년도 학력향상 AI코스웨어(아이스크림 홈런) 구독료 지급,2026-04-29,18960000,,(주)아이스크림에듀,아이스크림 홈런
2026,삼계초등학교,2026. 삼계초등학교 AI기반 맞춤형 아이스크림 홈런 프로그램 용역 계약 체결,2026-03-05,18170000,,(주)아이스크림에듀,아이스크림 홈런
2026,성수초등학교,2026. (교육발전특구) 늘봄 특화프로그램 운영비(AI 기반 맞춤형 아이스크림홈런) 계약,2026-03-05,5530000,,(주)아이스크림에듀,아이스크림홈런
2026,익산궁동초등학교,2026학년도 초등학생 아이알리미 서비스 이용료 납부,2026-03-01,6500000,,(주)제이티통신,아이알리미
2026,전주지곡초등학교,2026학년도 칼라복사기 임대 용역료(아이티존),2026-03-01,1980000,,주식회사아이티존,아이티존
2026,전북체육고등학교,보안시스템 통합 관리를 위한 통신공사,2026-04-22,2620000,,(주) 에스원,안시스
2026,전주근영여자고등학교,2026학년도 송화관 및 송림관 통합보안시스템 용역 연납비 지출,2026-03-01,2904000,,에스케이쉴더스(주)전주지점,안시스
2026,소룡초등학교,2026학년도 영상보안시스템(CCTV) 유지관리용역,2026-02-25,1560000,,(주) 에스원,안시스
2026,군산지곡초등학교,2026년 군산지곡초 AI·디지털 활용 선도학교 AI코스웨어 구입비 지급(알공영어),2026-08-25,4811400,,주식회사 디엔소프트,알공
2026,전주조촌초등학교,디지털 선도학교 운영 에듀테크(알공수학 AI 코스웨어) 구매,2026-04-15,13999500,,주식회사 디엔소프트,알공
2026,전주용흥초등학교,초등 AI 코스웨어(알공 영어) 구독 계약,2026-04-09,2399820,,주식회사 디엔소프트,알공
2026,격포초등학교,2026학년도 1~6학년 학생 대상 AI 코스웨어 프로그램(알공영어) 구입비 지급,2026-03-25,2052000,,주식회사 디엔소프트,알공
2026,군산지곡초등학교,2026년 군산지곡초 AI·디지털 활용 선도학교 AI코스웨어 구입비 지급(야미코딩),2026-08-25,1770000,,(주)위클러버,야미코딩
2026,김제검산초등학교,2026. 어울림 더하기 실천학교 운영을 위한 물품 구입,2026-09-11,1648000,,드림인코,어울림
2026,전주송천초등학교,2026학년도 어울림프로그램 주간 교육 운영 교구 구입(카드),2026-08-31,1799890,,(주)아이스크림미디어,어울림
2026,하서초등학교,(통)2026학년도 2학기 어울림놀이 한마당 체험비 지급,2026-07-27,1000000,,신바람광주놀자학교,어울림
2026,삼기초등학교,2026 학교 안 어울림 물놀이 행사비,2026-07-22,1700000,,에듀짐,어울림
2026,진봉초등학교,2026학년도 여름 어울림 한마당 행사 시설 대여비,2026-07-15,2500000,,아이즐,어울림
2026,산서중학교,[S2B] [어울림학교] 2026년 1학기 자율적 교육과정 연극 공연,2026-07-09,3500000,,극단 스케치,어울림
2026,황등남초등학교,2026학년도 어울림주간 워터슬라이드 및 수영장풀 대여 용역 계약,2026-07-08,1900000,,굿스포츠,어울림
2026,전주문정초등학교,(어울림학교)2026학년도 미래진로교육 진로체험비 지급,2026-06-22,1930000,,큐클래스,어울림
2026,가천초등학교,어울림학교 밧줄놀이터 환경개선 물품 구입(로프 외 4종),2026-06-22,1203400,,라이프인디자인,어울림
2026,이리남초등학교,2026학년도 어울림학교 운영을 위한 논배미학교 모내기 활동 체험비 지급,2026-06-22,1772000,,귤탱이농장,어울림
2026,지사중학교,어울림학교 따뜻한 학교문화 운영 및 교육공동체 조성 마을탐방 물품 구매,2026-06-18,1000000,,(주)송월타올엔리빙,어울림
2026,전주풍남중학교,[G2B] 어울림프로그램(학교폭력예방) 학교방문 뮤지컬 공연 위탁계약 체결 및 대금 지급,2026-06-18,2500000,,주식회사 극단나루빈,어울림
2026,계북초등학교,[어울림] 2026학년도 어울림학교 초중이음교육 행사 운영(뇌파 측정),2026-06-17,2050000,,두뇌미술연구소,어울림
2026,번암초등학교,(동화유) 2026학년도 여섯꿈나무 어울림놀이 활동에 따른 체험비,2026-06-16,1650000,,이루미에듀,어울림
2026,문창초등학교,2026학년도 어울림학교 &apos;대인관계증진 학급상담&apos; 프로그램 운영 계약,2026-06-12,2100000,,포티스에듀컨설팅(함께가족상담연구소),어울림
2026,전주문정초등학교,(어울림학교) 2026학년도 생태전환교육 화분 만들기 운영 물품 구입,2026-06-08,2070000,,대한식물원,어울림
2026,전주동북초등학교,2026학년도 동북 어울림 한마당 이벤트 행사 용역 계약,2026-05-20,1800000,,가온나래키즈스포츠,어울림
2026,용안초등학교,"2026학년도 상담 프로그램 운영(교육복지연계학교, 위클래스, 어울림학교, 두드림학교)",2026-05-20,3500000,,마음쉼심리상담센터,어울림
2026,주천중학교,[원인행위] 2026학년도 이웃학교 어울림 스포츠 한마당 물품(팀조끼) 구입(카드),2026-05-19,1355200,,프린스,어울림
2026,외궁초등학교,2026학년도 외궁 어울림 한마당 운영비(행사이벤트비) 지급,2026-05-14,1800000,,건강행복이야기,어울림
2026,김제중앙초등학교,[S2B]2026학년도 김제중앙 어울림 한마당 행사진행 용역,2026-05-13,3000000,,파티문화센타,어울림
2026,전주동중학교,2026학년도 모두가 함께하는 스포츠 어울림한마당 천막 임대 및 설치,2026-05-11,1200000,,스카이천막대여,어울림
2026,심원초등학교,2026학년도 심원가족 어울림 한마당 진행 용역비 지급,2026-05-11,1650000,,가온나래키즈스포츠,어울림
2026,대덕초등학교,2026학년도 어울림한마당 운영 물품 구입비 지급(행사 진행 및 천막설치),2026-05-08,1950000,,점프슐레,어울림
2026,전주동중학교,2026학년도 전주동중학교 스승의 날 행사 및 스포츠어울림한마당 학생 자치 부스 운영 물품,2026-05-08,1307930,,주식회사 지마켓,어울림
2026,정읍초등학교,2026학년도 교육복지연계학교 신입생 스크리닝 프로그램 및 2~4학년 어울림 프로그램 운영,2026-05-08,2600000,,아트 앤 마인드 예술상담치료,어울림
2026,용진초등학교,2026 어울림학교 샌드아트 꿈탐색 프로그램 운영비 지급,2026-05-08,1200000,,더조이,어울림
2026,창북초등학교,2026학년도 창북어울림운동회 행사진행 용역,2026-05-07,2500000,,유아놀이창작소,어울림
2026,청운초등학교,2026. 유치원 청운어울림한마당 프로그램 행사진행,2026-05-07,2500000,,유아놀이창작소,어울림
2026,전주송천초등학교,2026. 송천 어울림 한마당 운영 천막 대여,2026-05-07,1000000,,삼성천막대여사,어울림
2026,월촌초등학교,2026학년도 월촌 어울림 한마당 운영 용역비,2026-05-06,1800000,,파티문화센타,어울림
2026,전주장동초등학교,2026학년도 장동어울림한마당 행사 운영,2026-05-06,2000000,,레인보우 스포렉스,어울림
2026,종정초등학교,2026학년도 종정어울림한마당 필요 물품 구입(라바콘 외 2종),2026-05-06,1200000,,스포츠갤러리,어울림
2026,망성초등학교,"2026 어울림학교 놀이 한마당 음향. 도구, 진행용역",2026-05-04,2000000,,친구.ZIP,어울림
2026,전주문정초등학교,(어울림학교)2026학년도 스포츠데이(자전거교육) 운영비 지급,2026-04-30,2650000,,케이바이크,어울림
2026,가천초등학교,2026학년도 가천초 어울림 한마당 이벤트행사 용역비 지급,2026-04-30,3080000,,프로이벤트 음향,어울림
2026,가천초등학교,"2026학년도 가천초 어울림 한마당행사 학생,학부모,교직원 중식비 외 1종 지급",2026-04-30,1290000,,조아출장뷔페,어울림
2026,심원초등학교,2026학년도 심원가족 어울림 한마당 단체활동복 구입비 지급,2026-04-30,1050910,,(주)롯데쇼핑,어울림
2026,백산초등학교,2026 백산교육가족 어울림한마당 행사 위탁 운영 계약,2026-04-30,2500000,,유아놀이창작소,어울림
2026,봉남초등학교,2026년 봉남 어울림 한마당 운영비,2026-04-29,1980000,,썬엔터테인먼트,어울림
2026,이리남초등학교,2026학년도 목천어울림한마당 행사진행비 지급,2026-04-29,1650000,,JL이벤트,어울림
2026,전주삼천초등학교,2026학년도 삼천어울림한마당 행사비 지급,2026-04-29,2800000,,유한회사 바른운동키움,어울림
2026,전주풍남초등학교,풍남 어울림 한마당 진행,2026-04-29,1900000,,파티문화센타,어울림
2026,부귀초등학교,2026. 어울림 한마당 운영 물품 대여,2026-04-28,1110000,,대광이벤트,어울림
2026,소양초등학교,2026학년도 소양 어울림 한마당 행사 이벤트 용역 실시,2026-04-28,2000000,,J&K기획,어울림
2026,전주진북초등학교,2026학년도 진북 어울림 한마당 운영비 용역,2026-04-28,2585000,,레크박사,어울림
2026,황등남초등학교,2026학년도 황등남교육가족 어울림 마당 행사 용역 계약,2026-04-28,1500000,,비젼이벤트,어울림
2026,수지초등학교,2026학년도 수지교육가족 어울림 한마당 행사 진행 의뢰,2026-04-28,1400000,,킹키즈놀이센터,어울림
2026,월성초등학교,2026학년도 월성 어울림 운동회 행사 진행비,2026-04-28,1800000,,파티문화센타,어울림
2026,백석초등학교,2026학년도 흰돌 어울림 한마당 행사 위탁 용역,2026-04-28,1650000,,다한컴퍼니,어울림
2026,공음초등학교,2026학년도 봄 어울림놀이(운동회) 행사진행 위탁 용역 계약,2026-04-28,1500000,,아이원컴퍼니,어울림
2026,흥덕초등학교,2026학년도 배풍어울림한마당(유치원포함) 학생 단체복 구입,2026-04-27,5000000,,뉴발란스키즈,어울림
2026,임피초등학교,2026학년도 어울림학교 학급특색활동(1~4학년) &apos;공동체 놀이 활동&apos;위,2026-04-27,1540000,,지구누리협동조합,어울림
2026,용동초등학교,[용역]2026학년도 어울림학교 동아리 스케이트체험 차량 용역 계약,2026-04-27,1600000,,유한회사 신일고속관광여행사,어울림
2026,전주금평초등학교,2026학년도 유치원 다문화 가족 어울림 한마당 운명물품 구입,2026-04-27,2200000,,키즈마인드,어울림
2026,당북초등학교,2026 어울림 한마당 위탁 운영 용역 계약,2026-04-27,2000000,,굿스포츠,어울림
2026,전주미산초등학교,2026학년도 어울림한마당 행사운영 용역계약,2026-04-24,2200000,,위드이벤트,어울림
2026,가천초등학교,어울림 한마당 운영 물품 구입(단체티 외 4종),2026-04-23,1208500,,주식회사 지마켓,어울림
2026,주생초등학교,2026학년도 주생 어울림한마당 행사진행용역 및 행사 도구비 지급,2026-04-23,1400000,,킹키즈놀이센터,어울림
2026,흥덕초등학교,2026학년도 배풍어울림한마당(유치원 포함) 행사진행 용역 계약,2026-04-23,1500000,,아이원컴퍼니,어울림
2026,청운초등학교,2026학년도 힘껏 청운어울림한마당 운영비,2026-04-22,1125200,,네이버파이낸셜주식회사,어울림
2026,부귀초등학교,2026. 어울림한마당 운영 용역 실시,2026-04-21,1800000,,파티문화센타,어울림
2026,임피초등학교,2026 임피 다꿈 어울림 한마당 운영 진행 위탁 용역비 지급,2026-04-21,1540000,,세종기획,어울림
2026,대흥초등학교,[원인행위] 2026 대흥초 어울림 체육 한마당 실시,2026-04-20,1500000,,아이원컴퍼니,어울림
2026,용산초등학교,2026년 봄사랑행복학교 교육가족 어울림 한마당 이벤트진행 행사 용역,2026-04-20,1210000,,비젼이벤트,어울림
2026,전주원동초등학교,2026년 원동 어울림 한마당 프로그램 운영비(음향 장비 등) 지급,2026-04-20,1700000,,레인보우 스포렉스,어울림
2026,전주미산초등학교,어울림 한마당 행사용품 구입비,2026-04-20,1800000,,네이버파이낸셜 주식회사,어울림
2026,지사중학교,2026 어울림학교 운영 물품 구입(코딩교구),2026-04-17,1234000,,강인교육,어울림
2026,전주서신초등학교,2026학년도 어울림한마당 운영 용역 계약,2026-04-17,5580000,,키즈엠전주지사,어울림
2026,치문초등학교,2026. 치문 어울림 한마당 물품 구입,2026-04-16,1374770,,주식회사 지마켓,어울림
2026,부안동초등학교,어울림 한마당 체육대회 진행 및 장비 위탁 용역,2026-04-15,7650000,,빅원이벤트,어울림
2026,고부중학교,2026년 3개교 어울림 과학 축제 위탁 용역비 지급,2026-04-14,4000000,,바른전산,어울림
2026,삼례초등학교,2026학년도 삼례 어울림한마당 운영 용역 계약,2026-04-14,3630000,,키다리엔터테인먼트,어울림
2026,마령초등학교,2026. 마령 교육가족 어울림 한마당 운영(이벤트 용역),2026-04-13,1870000,,트리아이,어울림
2026,신림중학교,[어울림학교] 봄 책 프로젝트 운영비 지급,2026-04-13,1400000,,책이있는풍경,어울림
2026,용동초등학교,[용역]2026학년도 용동 어울림가족한마당 행사진행 용역,2026-04-10,1700000,,레인보우 스포랙스,어울림
2026,전주전라초등학교,2026학년도 전라어울림한마당 진행을 위한 전문 이벤트 업체 진행 MC 및 음향장비 대여,2026-04-10,3500000,,다한컴퍼니,어울림
2026,한솔초등학교,특수학급(어울림반) 운영물품 구입 계약,2026-04-10,1356000,,동아문구센터,어울림
2026,옥구초등학교,2026. 어울림학교 공동체 놀이 및 숲 체험 프로그램 활동비 계약,2026-04-09,7920000,,지구누리협동조합,어울림
2026,해성초등학교,2026 어울림 학교 꿈과 희망의 놀이동산 체험 용역 계약,2026-04-09,2500000,,키즈엠전주지사,어울림
2026,해성초등학교,2026 어울림학교 교직원 연수 체험 용역비 지급,2026-04-09,1500000,,군산공예협동조합,어울림
2026,군산나운초등학교,2026학년도 군산나운어울림한마당(체육대회) 위탁 용역,2026-04-07,3200000,,키즈마인드,어울림
2026,오산남초등학교,2026학년도 어울림학교 목공예(우드카빙) 프로그램 운영 재료 구입 및 체험비 지급,2026-04-06,1650000,,리바이버 우드,어울림
2026,개정초등학교,"[어울림, 미래학교] 2026 특색활동 스포츠 프로그램 위탁 용역",2026-04-05,5460000,,사회적협동조합드림허브군산에프에스,어울림
2026,백구초등학교,2026학년도 어울림 지역연계 체육대회 운영 물품 구입,2026-04-02,1414450,,(주)이마트,어울림
2026,발산초등학교,2026학년도 어울림학교 역사교실 프로그램 운영,2026-04-02,1100000,,군산창의역사,어울림
2026,미륵초등학교,2026학년도 어울림학교 과학의 날 체험 운영 용역 계약,2026-03-31,1000000,,에듀올가,어울림
2026,호남중학교,정보교과 교구 블록코딩 엔트리 : 인공지능편(코딩교육용 엔트리) 구입,2026-07-07,1500000,,테크빌교육(티처몰),엔트리
2026,군산영광여자고등학교,[AI.디지털활용 선도학교]오르조 클래스 구입비 지급,2026-07-20,14250000,,주식회사 슬링,오르조
2026,부귀중학교,2026년 아토피 안심학교 워크온 플랫폼 운영비 지급,2026-05-29,1000000,,스왈라비(주),워크온
2026,영선중학교,[영어중점학교]에듀테크(원아워) 구입,2026-03-27,1980000,,주식회사 제로엑스플로우,원아워
2026,삼계초등학교,2026학년도 원어민 화상영어(방과후학교) 구독서비스 용역 계약,2026-05-26,4115850,,주식회사 캐럿솔루션즈,원어민 화상영어
2026,우덕초등학교,2026년 원어민 화상영어수업 운영 수강권 구입,2026-03-10,3721990,,(주)이앤오즈,원어민 화상영어
2026,이리여자고등학교,학급 컴퓨터 윈도우11 설치,2026-03-05,1463000,,신화정보시스템,윈도우11
2026,전주중앙중학교,2026학년도 이알리미 사용 용역,2026-03-09,1188000,,(주)이웃닷컴,이알리미
2026,전주용소중학교,2026학년도 이알리미 사용 용역비 지급,2026-03-01,1188000,,주식회사 이웃닷컴,이알리미
2026,전주만성중학교,이알리미 구독료 지급,2026-02-23,1584000,,주시회사 이웃닷컴,이알리미
2026,전주평화중학교,2026학년도 전주평화중학교 이알리미 용역,2026-02-20,1584000,,주식회사 이웃닷컴,이알리미
2026,성내초등학교,2026 지능형 과학실 구축을 위한 교구 이지메이커 사이언스 구입(S2B),2026-09-10,1440000,,전북 브릭스,이지메이커
2026,남원제일고등학교,교육환경개선 AI 인공지능면접시스템 구입,2026-07-02,19605300,,주식회사 에스엠테크원,인공지능면접시스템
2026,군산금광초등학교,지능형 과학실 물품 조달 구입[스마트칠판(인터렉티브화이트보드)],2026-07-24,4700000,,(주)오맥스,인터렉티브화이트보드
2026,이리영등초등학교,[원인행위] 2026학년도 AI디지털 활용 선도학교 운영을 위한 코스웨어 구입(일프로연산),2026-04-27,3240000,,(주)매쓰마스터,일프로연산
2026,전주화정초등학교,2026학년도 AI.디지털활용 선도학교 운영을 위한 4학년 AI코스웨어(일프로연산) 구독,2026-04-03,4986000,,(주)매쓰마스터,일프로연산
2026,군산지곡초등학교,2026년 군산지곡초 AI·디지털 활용 선도학교 AI코스웨어 구입비 지급(자작자작),2026-08-25,1056000,,(주)팀플백,자작자작
2026,이리영등초등학교,[카드] 2026학년도 AI디지털 활용 선도학교 운영을 위한 코스웨어 구입(자작자작),2026-06-12,1320000,,(주)팀플백,자작자작
2026,이리영등초등학교,[카드] 2026학년도 AI디지털 활용 선도학교 운영을 위한 코스웨어(자작자작) 구입,2026-06-08,2500000,,(주)팀플백,자작자작
