계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
-ed72bfd5ffae,물품,(S2B) 인공지능(AI)교육 운영에 따른 물품(노트북) 구입,2022-04-25,,강원특별자치도교육청 현북초등학교,현북초등학교,,7863048,초등학교,강원특별자치도,
-9a9235175707,물품,(G2B) 2022년 인공지능교육 선도학교 기자재(노트북컴퓨터) 구입,2022-04-22,,강원특별자치도교육청 모산초등학교,모산초등학교,,7832056,초등학교,강원특별자치도,
-0f6b86b37083,물품,2022년 인공지능(AI)교육 선도학교 3D프린터 조달 G2B구입,2022-04-19,,강원특별자치도교육청 북원여자고등학교,북원여자고등학교,,7801135,고등학교,강원특별자치도,
-059fc73bb4f1,물품,인공지능(AI) 선도학교운영 노트북 구입,2022-04-18,,강원특별자치도교육청 동해삼육고등학교,동해삼육고등학교,,7801124,고등학교,강원특별자치도,
-c447e0c062fb,물품,과학의 달 기념 주간 인공지능(AI)·소프트웨어(SW) 행사 운영 용품 구입,2022-04-14,,강원특별자치도교육청 장흥초등학교,장흥초등학교,,7932026,초등학교,강원특별자치도,
-53f2a7a12a37,물품,[카드] 인공지능실습실 수업 교구 구입비 지출,2022-02-18,,강원특별자치도교육청 강릉명륜고등학교,강릉명륜고등학교,,7801093,고등학교,강원특별자치도,
-b5a3e953b11c,물품,(목)지능형과학실 교구 구입(스마트팜 인공지능 키트),2022-02-11,,강원특별자치도교육청 가곡고등학교,가곡고등학교,,7801089,고등학교,강원특별자치도,
-4c0332d50ade,물품,지능형 과학실 구축 비품(핑퐁에듀인공지능세트 외) 구입 집행 결의,2022-02-11,,강원특별자치도교육청 원주대성중학교,원주대성중학교,,7822150,중학교,강원특별자치도,
-47b74adea0e1,물품,인공지능(AI)교육 선도학교 운영 비품 구입(S2B-3차원프린터),2022-01-25,,강원특별자치도교육청 천전초등학교,천전초등학교,,7812081,초등학교,강원특별자치도,
-2b5af46fa970,물품,인공지능(AI)교육 선도학교 운영 비품 구입(S2B-노트북컴퓨터),2022-01-25,,강원특별자치도교육청 천전초등학교,천전초등학교,,7812081,초등학교,강원특별자치도,
-7c7af1318689,물품,지능형 과학실 구축 스마트팜 인공지능 키트 구입,2022-01-19,,강원특별자치도교육청 상동중학교,상동중학교,,7902033,중학교,강원특별자치도,
-316a4f0b870b,물품,AI(인공지능) 융합교육 내부환경개선 고보조명 제작,2022-01-07,,강원특별자치도교육청 유봉여자고등학교,유봉여자고등학교,,7801171,고등학교,강원특별자치도,
-2155c1922ac5,물품,2021학년도 지능형 과학실 구축 물품(스마트팜인공지능키트) 구입,2022-01-06,,강원특별자치도교육청 한서초등학교,한서초등학교,,7882048,초등학교,강원특별자치도,
-3a8e73891639,물품,AI(인공지능) 융합교육 정보교육실 구축에 따른 비품(노트북) 구입,2021-12-23,,강원특별자치도교육청 유봉여자고등학교,유봉여자고등학교,,7801171,고등학교,강원특별자치도,
