회계연도,기관명,계약방법,구분,계약명,계약일,계약금액,계약상대자,키워드
2026,무안행복초등학교,1인수의,물품,2026.디지털 선도학교 에듀테크 및 AI코스웨어(토도한글) 구입,2026-05-08,2268000,주식회사 에누마코리아,에듀테크
2026,강진중앙초등학교,1인수의,물품,[S2B] 연구학교 과제 수행을 위한 에듀테크(망고보드) 구독료 지출,2026-04-30,392000,주식회사리아모어소프트,에듀테크
2026,매성중학교,1인수의,물품,2026학년도 AI·디지털 활용 선도학교 에듀테크 콘텐츠(패들렛 플래티넘) 학교장터 추가,2026-04-29,476000,올댓스쿨 주식회사,에듀테크
2026,매성중학교,1인수의,물품,2026학년도 AI·디지털 활용 선도학교 에듀테크 콘텐츠(kami) 학교장터 추가 구입,2026-04-29,700000,위드테크,에듀테크
2026,장흥관산중학교,1인수의,물품,에듀테크 이용권 구입,2026-04-22,1203000,클라스온 주식회사,에듀테크
2026,여수구봉초등학교,1인수의,물품,AI 디지털 활용 선도학교 운영에 따른 코스웨어 및 에듀테크(아트봉봉스쿨 외 6종) 구입,2026-04-30,11675000,전남메타에듀,에듀테크
2026,청풍초등학교,1인수의,물품,2026. 2030교실(지속형) 에듀테크 구독 및 운영 물품 구입,2026-04-28,211480,쿠팡(주),에듀테크
2026,시종초등학교,1인수의,물품,2026. AIㆍ디지털 선도학교 에듀테크 및 코스웨어 구입,2026-04-24,714000,올댓스쿨 주식회사,에듀테크
2026,문태고등학교,1인수의,물품,AI·디지털 활용 에듀테크 콘텐츠 구입,2026-04-28,1408800,한국교직원공제회 S2B,에듀테크
2026,삼호중앙초등학교,1인수의,물품,2026. AI·디지털 기반 수업 지원을 위한 에듀테크(구독소프트웨어) 구입,2026-04-23,3756000,위드테크,에듀테크
2026,무안행복중학교,1인수의,물품,디지털튜터 수업용 에듀테크(젭퀴즈) 구입,2026-04-23,450000,주식회사 젭,에듀테크
2026,증도초등학교,1인수의,물품,[원인] 2026학년도 AI디지털 활용 선도학교 AI코스웨어 및 에듀테크 구독(마인크래프트,2026-04-08,312000,테크빌교육(주),에듀테크
2026,증도초등학교,1인수의,물품,[원인] 2026학년도 AI디지털 활용 선도학교 AI코스웨어 및 에듀테크 구독(북크리에이터,2026-04-08,680000,주안테크,에듀테크
2026,무안행복중학교,1인수의,물품,AI중점학교 수업용 에듀테크(젭퀴즈) 구입,2026-04-22,400000,주식회사 젭,에듀테크
2026,구례북초등학교,1인수의,물품,구례미래교육과정 에듀테크 활용 물품 구입,2026-04-21,87000,주식회사 지마켓,에듀테크
