계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
R26TE14751067,기술용역,2026학년도 무원고등학교 교육과정박람회 메타버스 구축 용역계약,2026-05-08,5500000,경기도교육청 무원고등학교,무원고등학교,주식회사 젭,7530064,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01838767&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14751778,기술용역,AI활용 진로탐색 프로그램 운영 용역계약,2026-05-12,4800000,경기도교육청 경기도시흥교육지원청 시흥가온중학교,시흥가온중학교,주식회사 어썸스쿨,7781173,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01845760&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14754293,기술용역,방송 영상 제작분야 AI 박람회 방문을 위한 버스 임차,2026-05-11,700000,경기도교육청 한국디지털미디어고등학교,한국디지털미디어고등학교,주식회사 백두여행사,7530560,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01848028&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14755532,기술용역,2026학년도 에듀테크 SW AI 교육업체 계약,2026-04-24,11308800,경기도용인교육청 나곡초등학교,나곡초등학교,주식회사 시소에듀,7751070,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01792561&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14757085,기술용역,방송 영상 제작분야 AI 박람회 방문을 위한 버스 임차,2026-05-11,700000,경기도교육청 한국디지털미디어고등학교,한국디지털미디어고등학교,주식회사 백두여행사,7530560,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01848028&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14757298,기술용역,2026학년도 미원초(분교포함) 드론-SW 코딩 용역 계약(7.8.~10.20),2026-05-11,10742000,경기도교육청 경기도가평교육지원청 미원초등학교,미원초등학교,엔에스테크놀로지 주식회사,7721013,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01843496&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14757548,기술용역,2026학년도 글로벌인재양성용 맞춤형 AI영어독서 특화 프로그램 구입,2026-05-11,15000000,인천광역시강화교육청 강화여자중학교,강화여자중학교,주식회사 신지식교육,7351031,중학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01847687&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14761076,기술용역,2026학년도 미원초(분교포함) 드론-SW 코딩 용역 계약(7.8.~10.20),2026-05-11,10742000,경기도교육청 경기도가평교육지원청 미원초등학교,미원초등학교,엔에스테크놀로지 주식회사,7721013,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01843496&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14761560,기술용역,논산여상고 2026학년도 AI 역량강화를 위한 취업희망자 특강교육 위탁,2026-05-11,4470000,충청남도교육청 논산여자상업고등학교,논산여자상업고등학교,제이씨에스,8140152,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01850275&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14784315,기술용역,상암고등학교 AI융합교육 공간 구축 및 직업거점학교 진로교육실 구축 공사 설계 용역,2026-05-12,10000000,서울특별시교육청 상암고등학교,상암고등학교,(주)건축사사무소도담플러스,7010806,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01850370&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14793969,기술용역,2026학년도 인천경연초등학교 AI디지털 활용 선도학교 및 디지털 튜터 운영 용역 계약,2026-05-12,54066000,인천광역시교육청 인천광역시서부교육지원청 인천경연중학교,인천경연중학교,주식회사 퍼플스타,7361310,중학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01736072&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14795069,기술용역,3-6학년 피지컬 AI 프로그램 운영 및 대여  ,2026-05-06,6760000,서울특별시남부교육청 서울미래초등학교,서울미래초등학교,해법사이언스,7041131,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01850755&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14797046,기술용역,2026 AI 디지털 활용 선도학교 교육과정 운영비 계약,2026-05-11,17640000,경기도파주교육청 청암초등학교,청암초등학교,주식회사 씨티,7681055,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01845856&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14797145,기술용역,2026 효원초 AI미래교육 프로그램  위탁계약,2026-05-12,5160000,경기도수원교육청 효원초등학교,효원초등학교,주식회사 브레인스파크,7541129,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01843534&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14799474,기술용역,2026학년도 AI레고교육 용역,2026-04-27,4800000,서울특별시성북교육청 서울송천초등학교,서울송천초등학교,코드링크랩,7121313,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01851199&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14800953,기술용역,2026학년도 인천경연초등학교 AI디지털 활용 선도학교 및 디지털 튜터 운영 용역 계약,2026-05-12,54066000,인천광역시교육청 인천광역시서부교육지원청 인천경연중학교,인천경연중학교,주식회사 퍼플스타,7361310,중학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01736072&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14804334,기술용역,2026학년도 글로벌인재양성용 맞춤형 AI영어독서 특화 프로그램 구입,2026-05-11,15000000,인천광역시강화교육청 강화여자중학교,강화여자중학교,주식회사 신지식교육,7351031,중학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01847687&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14804388,기술용역,2026. 광영고 학술자료 검색 데이터베이스(DBPIA) 구독 용역 계약,2026-05-12,1010000,전라남도교육청 광영고등학교,광영고등학교,주식회사 누리미디어,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01851742&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14806354,기술용역,2026. 광영고 학술자료 검색 데이터베이스(DBPIA) 구독 용역 계약,2026-05-12,1010000,전라남도교육청 광영고등학교,광영고등학교,주식회사 누리미디어,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01851742&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14806410,기술용역,상암고등학교 AI융합교육 공간 구축 및 직업거점학교 진로교육실 구축 공사 설계 용역,2026-05-12,10000000,서울특별시교육청 상암고등학교,상암고등학교,(주)건축사사무소도담플러스,7010806,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01850370&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
